"Bydele Navn","Roder","År","Måned","Antal borgere"
"Vesterbro/Kgs. Enghave","0047","2015","Februar","4"
"Vesterbro/Kgs. Enghave","0047","2015","Marts","4"
"Vesterbro/Kgs. Enghave","0047","2015","Maj","4"
"Vesterbro/Kgs. Enghave","0047","2015","Juni","5"
"Vesterbro/Kgs. Enghave","0047","2015","Juli","4"
"Vesterbro/Kgs. Enghave","0047","2015","August","7"
"Vesterbro/Kgs. Enghave","0047","2015","September","8"
"Vesterbro/Kgs. Enghave","0047","2015","Oktober","9"
"Vesterbro/Kgs. Enghave","0047","2015","November","10"
"Vesterbro/Kgs. Enghave","0047","2015","December","8"
"Vesterbro/Kgs. Enghave","0047","2016","Januar","6"
"Vesterbro/Kgs. Enghave","0047","2016","Februar","8"
"Vesterbro/Kgs. Enghave","0047","2016","Marts","8"
"Vesterbro/Kgs. Enghave","0165","2015","Januar","4"
"Vesterbro/Kgs. Enghave","0165","2015","Februar","4"
"Vesterbro/Kgs. Enghave","0165","2015","Marts","4"
"Vesterbro/Kgs. Enghave","0165","2015","April","4"
"Vesterbro/Kgs. Enghave","0165","2015","Maj","5"
"Vesterbro/Kgs. Enghave","0165","2015","Juni","7"
"Vesterbro/Kgs. Enghave","0165","2015","Juli","7"
"Vesterbro/Kgs. Enghave","0165","2015","August","7"
"Vesterbro/Kgs. Enghave","0165","2015","September","7"
"Vesterbro/Kgs. Enghave","0165","2015","Oktober","5"
"Vesterbro/Kgs. Enghave","0165","2015","November","7"
"Vesterbro/Kgs. Enghave","0165","2015","December","8"
"Vesterbro/Kgs. Enghave","0165","2016","Januar","8"
"Vesterbro/Kgs. Enghave","0165","2016","Februar","8"
"Vesterbro/Kgs. Enghave","0165","2016","Marts","7"
"Vesterbro/Kgs. Enghave","0166","2015","Januar","7"
"Vesterbro/Kgs. Enghave","0166","2015","Februar","5"
"Vesterbro/Kgs. Enghave","0166","2015","Maj","3"
"Vesterbro/Kgs. Enghave","0166","2015","Juni","3"
"Vesterbro/Kgs. Enghave","0166","2015","August","4"
"Vesterbro/Kgs. Enghave","0166","2015","Oktober","3"
"Vesterbro/Kgs. Enghave","0166","2015","November","4"
"Vesterbro/Kgs. Enghave","0166","2015","December","4"
"Vesterbro/Kgs. Enghave","0166","2016","Januar","5"
"Vesterbro/Kgs. Enghave","0166","2016","Februar","4"
"Vesterbro/Kgs. Enghave","0166","2016","Marts","7"
"Vesterbro/Kgs. Enghave","0167","2015","Januar","7"
"Vesterbro/Kgs. Enghave","0167","2015","Februar","6"
"Vesterbro/Kgs. Enghave","0167","2015","Marts","6"
"Vesterbro/Kgs. Enghave","0167","2015","April","5"
"Vesterbro/Kgs. Enghave","0167","2015","Maj","5"
"Vesterbro/Kgs. Enghave","0167","2015","Juni","7"
"Vesterbro/Kgs. Enghave","0167","2015","Juli","6"
"Vesterbro/Kgs. Enghave","0167","2015","August","5"
"Vesterbro/Kgs. Enghave","0167","2015","September","6"
"Vesterbro/Kgs. Enghave","0167","2015","Oktober","6"
"Vesterbro/Kgs. Enghave","0167","2015","November","7"
"Vesterbro/Kgs. Enghave","0167","2015","December","6"
"Vesterbro/Kgs. Enghave","0167","2016","Januar","7"
"Vesterbro/Kgs. Enghave","0167","2016","Februar","5"
"Vesterbro/Kgs. Enghave","0167","2016","Marts","5"
"Vesterbro/Kgs. Enghave","0168","2015","Januar","4"
"Vesterbro/Kgs. Enghave","0168","2015","Februar","5"
"Vesterbro/Kgs. Enghave","0168","2015","Marts","4"
"Vesterbro/Kgs. Enghave","0168","2015","Maj","3"
"Vesterbro/Kgs. Enghave","0168","2015","Juni","3"
"Vesterbro/Kgs. Enghave","0168","2015","Juli","3"
"Vesterbro/Kgs. Enghave","0168","2015","August","3"
"Vesterbro/Kgs. Enghave","0168","2015","September","3"
"Vesterbro/Kgs. Enghave","0168","2016","Februar","4"
"Vesterbro/Kgs. Enghave","0168","2016","Marts","3"
"Vesterbro/Kgs. Enghave","0170","2015","Juni","3"
"Vesterbro/Kgs. Enghave","0170","2015","Juli","3"
"Vesterbro/Kgs. Enghave","0170","2015","August","3"
"Vesterbro/Kgs. Enghave","0171","2015","Januar","3"
"Vesterbro/Kgs. Enghave","0171","2015","Marts","4"
"Vesterbro/Kgs. Enghave","0171","2015","April","4"
"Vesterbro/Kgs. Enghave","0171","2015","Maj","4"
"Vesterbro/Kgs. Enghave","0171","2015","Juni","5"
"Vesterbro/Kgs. Enghave","0171","2015","Juli","6"
"Vesterbro/Kgs. Enghave","0171","2015","August","5"
"Vesterbro/Kgs. Enghave","0171","2015","September","4"
"Vesterbro/Kgs. Enghave","0171","2015","Oktober","3"
"Vesterbro/Kgs. Enghave","0171","2015","November","4"
"Vesterbro/Kgs. Enghave","0171","2015","December","6"
"Vesterbro/Kgs. Enghave","0171","2016","Januar","3"
"Vesterbro/Kgs. Enghave","0171","2016","Februar","6"
"Vesterbro/Kgs. Enghave","0171","2016","Marts","6"
"Vesterbro/Kgs. Enghave","0172","2015","Januar","10"
"Vesterbro/Kgs. Enghave","0172","2015","Februar","11"
"Vesterbro/Kgs. Enghave","0172","2015","Marts","13"
"Vesterbro/Kgs. Enghave","0172","2015","April","17"
"Vesterbro/Kgs. Enghave","0172","2015","Maj","12"
"Vesterbro/Kgs. Enghave","0172","2015","Juni","11"
"Vesterbro/Kgs. Enghave","0172","2015","Juli","10"
"Vesterbro/Kgs. Enghave","0172","2015","August","8"
"Vesterbro/Kgs. Enghave","0172","2015","September","9"
"Vesterbro/Kgs. Enghave","0172","2015","Oktober","11"
"Vesterbro/Kgs. Enghave","0172","2015","November","10"
"Vesterbro/Kgs. Enghave","0172","2015","December","9"
"Vesterbro/Kgs. Enghave","0172","2016","Januar","10"
"Vesterbro/Kgs. Enghave","0172","2016","Februar","10"
"Vesterbro/Kgs. Enghave","0172","2016","Marts","8"
"Vesterbro/Kgs. Enghave","0173","2015","Januar","12"
"Vesterbro/Kgs. Enghave","0173","2015","Februar","8"
"Vesterbro/Kgs. Enghave","0173","2015","Marts","10"
"Vesterbro/Kgs. Enghave","0173","2015","April","13"
"Vesterbro/Kgs. Enghave","0173","2015","Maj","14"
"Vesterbro/Kgs. Enghave","0173","2015","Juni","14"
"Vesterbro/Kgs. Enghave","0173","2015","Juli","11"
"Vesterbro/Kgs. Enghave","0173","2015","August","11"
"Vesterbro/Kgs. Enghave","0173","2015","September","10"
"Vesterbro/Kgs. Enghave","0173","2015","Oktober","12"
"Vesterbro/Kgs. Enghave","0173","2015","November","11"
"Vesterbro/Kgs. Enghave","0173","2015","December","9"
"Vesterbro/Kgs. Enghave","0173","2016","Januar","11"
"Vesterbro/Kgs. Enghave","0173","2016","Februar","13"
"Vesterbro/Kgs. Enghave","0173","2016","Marts","12"
"Vesterbro/Kgs. Enghave","0174","2015","Januar","6"
"Vesterbro/Kgs. Enghave","0174","2015","Februar","5"
"Vesterbro/Kgs. Enghave","0174","2015","Marts","5"
"Vesterbro/Kgs. Enghave","0174","2015","April","6"
"Vesterbro/Kgs. Enghave","0174","2015","Maj","7"
"Vesterbro/Kgs. Enghave","0174","2015","Juni","7"
"Vesterbro/Kgs. Enghave","0174","2015","Juli","6"
"Vesterbro/Kgs. Enghave","0174","2015","August","7"
"Vesterbro/Kgs. Enghave","0174","2015","September","6"
"Vesterbro/Kgs. Enghave","0174","2015","Oktober","4"
"Vesterbro/Kgs. Enghave","0174","2015","November","5"
"Vesterbro/Kgs. Enghave","0174","2015","December","5"
"Vesterbro/Kgs. Enghave","0174","2016","Januar","4"
"Vesterbro/Kgs. Enghave","0174","2016","Februar","3"
"Vesterbro/Kgs. Enghave","0174","2016","Marts","3"
"Vesterbro/Kgs. Enghave","0176","2015","Januar","3"
"Vesterbro/Kgs. Enghave","0176","2015","Oktober","3"
"Vesterbro/Kgs. Enghave","0177","2015","Januar","4"
"Vesterbro/Kgs. Enghave","0177","2015","Februar","4"
"Vesterbro/Kgs. Enghave","0177","2015","Marts","4"
"Vesterbro/Kgs. Enghave","0177","2015","April","3"
"Vesterbro/Kgs. Enghave","0177","2015","Maj","3"
"Vesterbro/Kgs. Enghave","0177","2015","Juni","4"
"Vesterbro/Kgs. Enghave","0177","2015","Juli","5"
"Vesterbro/Kgs. Enghave","0177","2015","August","6"
"Vesterbro/Kgs. Enghave","0177","2015","September","5"
"Vesterbro/Kgs. Enghave","0177","2015","Oktober","6"
"Vesterbro/Kgs. Enghave","0177","2015","November","5"
"Vesterbro/Kgs. Enghave","0177","2015","December","5"
"Vesterbro/Kgs. Enghave","0177","2016","Januar","5"
"Vesterbro/Kgs. Enghave","0177","2016","Februar","4"
"Vesterbro/Kgs. Enghave","0177","2016","Marts","5"
"Vesterbro/Kgs. Enghave","0178","2015","Januar","5"
"Vesterbro/Kgs. Enghave","0178","2015","Februar","3"
"Vesterbro/Kgs. Enghave","0178","2015","Marts","3"
"Vesterbro/Kgs. Enghave","0178","2015","April","3"
"Vesterbro/Kgs. Enghave","0178","2015","Maj","6"
"Vesterbro/Kgs. Enghave","0178","2015","Juni","7"
"Vesterbro/Kgs. Enghave","0178","2015","Juli","8"
"Vesterbro/Kgs. Enghave","0178","2015","August","5"
"Vesterbro/Kgs. Enghave","0178","2015","September","9"
"Vesterbro/Kgs. Enghave","0178","2015","Oktober","9"
"Vesterbro/Kgs. Enghave","0178","2015","November","9"
"Vesterbro/Kgs. Enghave","0178","2015","December","8"
"Vesterbro/Kgs. Enghave","0178","2016","Januar","8"
"Vesterbro/Kgs. Enghave","0178","2016","Februar","7"
"Vesterbro/Kgs. Enghave","0178","2016","Marts","8"
"Vesterbro/Kgs. Enghave","0179","2015","Januar","3"
"Vesterbro/Kgs. Enghave","0179","2015","Februar","3"
"Vesterbro/Kgs. Enghave","0179","2015","August","3"
"Vesterbro/Kgs. Enghave","0179","2015","September","3"
"Vesterbro/Kgs. Enghave","0179","2015","Oktober","3"
"Vesterbro/Kgs. Enghave","0179","2015","November","3"
"Vesterbro/Kgs. Enghave","0179","2015","December","3"
"Vesterbro/Kgs. Enghave","0179","2016","Januar","3"
"Vesterbro/Kgs. Enghave","0179","2016","Februar","3"
"Vesterbro/Kgs. Enghave","0179","2016","Marts","3"
"Vesterbro/Kgs. Enghave","0180","2015","Januar","3"
"Vesterbro/Kgs. Enghave","0180","2015","Februar","3"
"Vesterbro/Kgs. Enghave","0180","2015","Marts","3"
"Vesterbro/Kgs. Enghave","0180","2015","April","3"
"Vesterbro/Kgs. Enghave","0180","2015","Maj","4"
"Vesterbro/Kgs. Enghave","0180","2015","Juni","4"
"Vesterbro/Kgs. Enghave","0180","2015","August","5"
"Vesterbro/Kgs. Enghave","0180","2015","September","4"
"Vesterbro/Kgs. Enghave","0180","2015","Oktober","5"
"Vesterbro/Kgs. Enghave","0180","2015","November","6"
"Vesterbro/Kgs. Enghave","0180","2015","December","7"
"Vesterbro/Kgs. Enghave","0180","2016","Januar","4"
"Vesterbro/Kgs. Enghave","0180","2016","Februar","4"
"Vesterbro/Kgs. Enghave","0180","2016","Marts","4"
"Vesterbro/Kgs. Enghave","0181","2015","Januar","20"
"Vesterbro/Kgs. Enghave","0181","2015","Februar","18"
"Vesterbro/Kgs. Enghave","0181","2015","Marts","20"
"Vesterbro/Kgs. Enghave","0181","2015","April","17"
"Vesterbro/Kgs. Enghave","0181","2015","Maj","16"
"Vesterbro/Kgs. Enghave","0181","2015","Juni","14"
"Vesterbro/Kgs. Enghave","0181","2015","Juli","11"
"Vesterbro/Kgs. Enghave","0181","2015","August","13"
"Vesterbro/Kgs. Enghave","0181","2015","September","13"
"Vesterbro/Kgs. Enghave","0181","2015","Oktober","13"
"Vesterbro/Kgs. Enghave","0181","2015","November","11"
"Vesterbro/Kgs. Enghave","0181","2015","December","15"
"Vesterbro/Kgs. Enghave","0181","2016","Januar","15"
"Vesterbro/Kgs. Enghave","0181","2016","Februar","15"
"Vesterbro/Kgs. Enghave","0181","2016","Marts","19"
"Vesterbro/Kgs. Enghave","0182","2015","Januar","8"
"Vesterbro/Kgs. Enghave","0182","2015","Februar","9"
"Vesterbro/Kgs. Enghave","0182","2015","Marts","8"
"Vesterbro/Kgs. Enghave","0182","2015","April","8"
"Vesterbro/Kgs. Enghave","0182","2015","Maj","7"
"Vesterbro/Kgs. Enghave","0182","2015","Juni","8"
"Vesterbro/Kgs. Enghave","0182","2015","Juli","7"
"Vesterbro/Kgs. Enghave","0182","2015","August","9"
"Vesterbro/Kgs. Enghave","0182","2015","September","7"
"Vesterbro/Kgs. Enghave","0182","2015","Oktober","6"
"Vesterbro/Kgs. Enghave","0182","2015","November","5"
"Vesterbro/Kgs. Enghave","0182","2015","December","5"
"Vesterbro/Kgs. Enghave","0182","2016","Januar","7"
"Vesterbro/Kgs. Enghave","0182","2016","Februar","6"
"Vesterbro/Kgs. Enghave","0182","2016","Marts","6"
"Vesterbro/Kgs. Enghave","0183","2015","Juni","4"
"Vesterbro/Kgs. Enghave","0183","2015","Juli","4"
"Vesterbro/Kgs. Enghave","0183","2015","August","4"
"Vesterbro/Kgs. Enghave","0183","2015","November","3"
"Vesterbro/Kgs. Enghave","0183","2015","December","3"
"Vesterbro/Kgs. Enghave","0183","2016","Marts","3"
"Vesterbro/Kgs. Enghave","0184","2015","Januar","8"
"Vesterbro/Kgs. Enghave","0184","2015","Februar","8"
"Vesterbro/Kgs. Enghave","0184","2015","Marts","8"
"Vesterbro/Kgs. Enghave","0184","2015","April","10"
"Vesterbro/Kgs. Enghave","0184","2015","Maj","8"
"Vesterbro/Kgs. Enghave","0184","2015","Juni","7"
"Vesterbro/Kgs. Enghave","0184","2015","Juli","6"
"Vesterbro/Kgs. Enghave","0184","2015","August","6"
"Vesterbro/Kgs. Enghave","0184","2015","September","7"
"Vesterbro/Kgs. Enghave","0184","2015","Oktober","10"
"Vesterbro/Kgs. Enghave","0184","2015","November","10"
"Vesterbro/Kgs. Enghave","0184","2015","December","10"
"Vesterbro/Kgs. Enghave","0184","2016","Januar","9"
"Vesterbro/Kgs. Enghave","0184","2016","Februar","8"
"Vesterbro/Kgs. Enghave","0184","2016","Marts","8"
"Vesterbro/Kgs. Enghave","0185","2015","Januar","4"
"Vesterbro/Kgs. Enghave","0185","2015","Februar","3"
"Vesterbro/Kgs. Enghave","0185","2015","Marts","3"
"Vesterbro/Kgs. Enghave","0185","2015","April","3"
"Vesterbro/Kgs. Enghave","0185","2015","Maj","3"
"Vesterbro/Kgs. Enghave","0185","2015","Juni","3"
"Vesterbro/Kgs. Enghave","0185","2015","Juli","3"
"Vesterbro/Kgs. Enghave","0185","2015","November","3"
"Vesterbro/Kgs. Enghave","0185","2015","December","4"
"Vesterbro/Kgs. Enghave","0185","2016","Januar","4"
"Vesterbro/Kgs. Enghave","0186","2015","Januar","5"
"Vesterbro/Kgs. Enghave","0186","2015","Februar","7"
"Vesterbro/Kgs. Enghave","0186","2015","Marts","8"
"Vesterbro/Kgs. Enghave","0186","2015","April","7"
"Vesterbro/Kgs. Enghave","0186","2015","Maj","6"
"Vesterbro/Kgs. Enghave","0186","2015","Juni","6"
"Vesterbro/Kgs. Enghave","0186","2015","Juli","8"
"Vesterbro/Kgs. Enghave","0186","2015","August","5"
"Vesterbro/Kgs. Enghave","0186","2015","September","3"
"Vesterbro/Kgs. Enghave","0186","2015","Oktober","6"
"Vesterbro/Kgs. Enghave","0186","2015","November","7"
"Vesterbro/Kgs. Enghave","0186","2015","December","6"
"Vesterbro/Kgs. Enghave","0186","2016","Januar","5"
"Vesterbro/Kgs. Enghave","0186","2016","Februar","5"
"Vesterbro/Kgs. Enghave","0186","2016","Marts","5"
"Vesterbro/Kgs. Enghave","0187","2015","Januar","9"
"Vesterbro/Kgs. Enghave","0187","2015","Februar","10"
"Vesterbro/Kgs. Enghave","0187","2015","Marts","9"
"Vesterbro/Kgs. Enghave","0187","2015","April","8"
"Vesterbro/Kgs. Enghave","0187","2015","Maj","9"
"Vesterbro/Kgs. Enghave","0187","2015","Juni","10"
"Vesterbro/Kgs. Enghave","0187","2015","Juli","11"
"Vesterbro/Kgs. Enghave","0187","2015","August","9"
"Vesterbro/Kgs. Enghave","0187","2015","September","6"
"Vesterbro/Kgs. Enghave","0187","2015","Oktober","8"
"Vesterbro/Kgs. Enghave","0187","2015","November","8"
"Vesterbro/Kgs. Enghave","0187","2015","December","8"
"Vesterbro/Kgs. Enghave","0187","2016","Januar","9"
"Vesterbro/Kgs. Enghave","0187","2016","Februar","9"
"Vesterbro/Kgs. Enghave","0187","2016","Marts","10"
"Vesterbro/Kgs. Enghave","0189","2015","Januar","9"
"Vesterbro/Kgs. Enghave","0189","2015","Februar","10"
"Vesterbro/Kgs. Enghave","0189","2015","Marts","13"
"Vesterbro/Kgs. Enghave","0189","2015","April","12"
"Vesterbro/Kgs. Enghave","0189","2015","Maj","11"
"Vesterbro/Kgs. Enghave","0189","2015","Juni","15"
"Vesterbro/Kgs. Enghave","0189","2015","Juli","12"
"Vesterbro/Kgs. Enghave","0189","2015","August","9"
"Vesterbro/Kgs. Enghave","0189","2015","September","11"
"Vesterbro/Kgs. Enghave","0189","2015","Oktober","11"
"Vesterbro/Kgs. Enghave","0189","2015","November","12"
"Vesterbro/Kgs. Enghave","0189","2015","December","12"
"Vesterbro/Kgs. Enghave","0189","2016","Januar","12"
"Vesterbro/Kgs. Enghave","0189","2016","Februar","14"
"Vesterbro/Kgs. Enghave","0189","2016","Marts","14"
"Vesterbro/Kgs. Enghave","0190","2015","Januar","4"
"Vesterbro/Kgs. Enghave","0190","2015","Februar","5"
"Vesterbro/Kgs. Enghave","0190","2015","Marts","6"
"Vesterbro/Kgs. Enghave","0190","2015","April","6"
"Vesterbro/Kgs. Enghave","0190","2015","Maj","6"
"Vesterbro/Kgs. Enghave","0190","2015","Juni","7"
"Vesterbro/Kgs. Enghave","0190","2015","Juli","7"
"Vesterbro/Kgs. Enghave","0190","2015","August","6"
"Vesterbro/Kgs. Enghave","0190","2015","September","8"
"Vesterbro/Kgs. Enghave","0190","2015","Oktober","8"
"Vesterbro/Kgs. Enghave","0190","2015","November","9"
"Vesterbro/Kgs. Enghave","0190","2015","December","9"
"Vesterbro/Kgs. Enghave","0190","2016","Januar","8"
"Vesterbro/Kgs. Enghave","0190","2016","Februar","7"
"Vesterbro/Kgs. Enghave","0190","2016","Marts","6"
"Vesterbro/Kgs. Enghave","0191","2015","Januar","21"
"Vesterbro/Kgs. Enghave","0191","2015","Februar","21"
"Vesterbro/Kgs. Enghave","0191","2015","Marts","24"
"Vesterbro/Kgs. Enghave","0191","2015","April","26"
"Vesterbro/Kgs. Enghave","0191","2015","Maj","24"
"Vesterbro/Kgs. Enghave","0191","2015","Juni","20"
"Vesterbro/Kgs. Enghave","0191","2015","Juli","20"
"Vesterbro/Kgs. Enghave","0191","2015","August","22"
"Vesterbro/Kgs. Enghave","0191","2015","September","23"
"Vesterbro/Kgs. Enghave","0191","2015","Oktober","24"
"Vesterbro/Kgs. Enghave","0191","2015","November","26"
"Vesterbro/Kgs. Enghave","0191","2015","December","25"
"Vesterbro/Kgs. Enghave","0191","2016","Januar","24"
"Vesterbro/Kgs. Enghave","0191","2016","Februar","27"
"Vesterbro/Kgs. Enghave","0191","2016","Marts","25"
"Vesterbro/Kgs. Enghave","0192","2015","Januar","3"
"Vesterbro/Kgs. Enghave","0192","2015","Februar","3"
"Vesterbro/Kgs. Enghave","0192","2015","Marts","3"
"Vesterbro/Kgs. Enghave","0192","2015","April","4"
"Vesterbro/Kgs. Enghave","0192","2015","Maj","4"
"Vesterbro/Kgs. Enghave","0192","2015","Juni","4"
"Vesterbro/Kgs. Enghave","0193","2015","Januar","15"
"Vesterbro/Kgs. Enghave","0193","2015","Februar","14"
"Vesterbro/Kgs. Enghave","0193","2015","Marts","15"
"Vesterbro/Kgs. Enghave","0193","2015","April","12"
"Vesterbro/Kgs. Enghave","0193","2015","Maj","11"
"Vesterbro/Kgs. Enghave","0193","2015","Juni","16"
"Vesterbro/Kgs. Enghave","0193","2015","Juli","15"
"Vesterbro/Kgs. Enghave","0193","2015","August","15"
"Vesterbro/Kgs. Enghave","0193","2015","September","17"
"Vesterbro/Kgs. Enghave","0193","2015","Oktober","15"
"Vesterbro/Kgs. Enghave","0193","2015","November","16"
"Vesterbro/Kgs. Enghave","0193","2015","December","17"
"Vesterbro/Kgs. Enghave","0193","2016","Januar","13"
"Vesterbro/Kgs. Enghave","0193","2016","Februar","12"
"Vesterbro/Kgs. Enghave","0193","2016","Marts","12"
"Vesterbro/Kgs. Enghave","0194","2015","Januar","23"
"Vesterbro/Kgs. Enghave","0194","2015","Februar","23"
"Vesterbro/Kgs. Enghave","0194","2015","Marts","24"
"Vesterbro/Kgs. Enghave","0194","2015","April","27"
"Vesterbro/Kgs. Enghave","0194","2015","Maj","25"
"Vesterbro/Kgs. Enghave","0194","2015","Juni","27"
"Vesterbro/Kgs. Enghave","0194","2015","Juli","23"
"Vesterbro/Kgs. Enghave","0194","2015","August","26"
"Vesterbro/Kgs. Enghave","0194","2015","September","23"
"Vesterbro/Kgs. Enghave","0194","2015","Oktober","19"
"Vesterbro/Kgs. Enghave","0194","2015","November","20"
"Vesterbro/Kgs. Enghave","0194","2015","December","21"
"Vesterbro/Kgs. Enghave","0194","2016","Januar","19"
"Vesterbro/Kgs. Enghave","0194","2016","Februar","18"
"Vesterbro/Kgs. Enghave","0194","2016","Marts","19"
"Vesterbro/Kgs. Enghave","0195","2015","Januar","40"
"Vesterbro/Kgs. Enghave","0195","2015","Februar","45"
"Vesterbro/Kgs. Enghave","0195","2015","Marts","45"
"Vesterbro/Kgs. Enghave","0195","2015","April","51"
"Vesterbro/Kgs. Enghave","0195","2015","Maj","49"
"Vesterbro/Kgs. Enghave","0195","2015","Juni","50"
"Vesterbro/Kgs. Enghave","0195","2015","Juli","47"
"Vesterbro/Kgs. Enghave","0195","2015","August","43"
"Vesterbro/Kgs. Enghave","0195","2015","September","43"
"Vesterbro/Kgs. Enghave","0195","2015","Oktober","41"
"Vesterbro/Kgs. Enghave","0195","2015","November","41"
"Vesterbro/Kgs. Enghave","0195","2015","December","39"
"Vesterbro/Kgs. Enghave","0195","2016","Januar","37"
"Vesterbro/Kgs. Enghave","0195","2016","Februar","35"
"Vesterbro/Kgs. Enghave","0195","2016","Marts","36"
"Vesterbro/Kgs. Enghave","0196","2015","Januar","23"
"Vesterbro/Kgs. Enghave","0196","2015","Februar","26"
"Vesterbro/Kgs. Enghave","0196","2015","Marts","23"
"Vesterbro/Kgs. Enghave","0196","2015","April","23"
"Vesterbro/Kgs. Enghave","0196","2015","Maj","21"
"Vesterbro/Kgs. Enghave","0196","2015","Juni","21"
"Vesterbro/Kgs. Enghave","0196","2015","Juli","21"
"Vesterbro/Kgs. Enghave","0196","2015","August","21"
"Vesterbro/Kgs. Enghave","0196","2015","September","21"
"Vesterbro/Kgs. Enghave","0196","2015","Oktober","22"
"Vesterbro/Kgs. Enghave","0196","2015","November","25"
"Vesterbro/Kgs. Enghave","0196","2015","December","25"
"Vesterbro/Kgs. Enghave","0196","2016","Januar","23"
"Vesterbro/Kgs. Enghave","0196","2016","Februar","22"
"Vesterbro/Kgs. Enghave","0196","2016","Marts","22"
"Vesterbro/Kgs. Enghave","0197","2015","Januar","10"
"Vesterbro/Kgs. Enghave","0197","2015","Februar","13"
"Vesterbro/Kgs. Enghave","0197","2015","Marts","15"
"Vesterbro/Kgs. Enghave","0197","2015","April","14"
"Vesterbro/Kgs. Enghave","0197","2015","Maj","14"
"Vesterbro/Kgs. Enghave","0197","2015","Juni","14"
"Vesterbro/Kgs. Enghave","0197","2015","Juli","15"
"Vesterbro/Kgs. Enghave","0197","2015","August","13"
"Vesterbro/Kgs. Enghave","0197","2015","September","12"
"Vesterbro/Kgs. Enghave","0197","2015","Oktober","14"
"Vesterbro/Kgs. Enghave","0197","2015","November","12"
"Vesterbro/Kgs. Enghave","0197","2015","December","10"
"Vesterbro/Kgs. Enghave","0197","2016","Januar","9"
"Vesterbro/Kgs. Enghave","0197","2016","Februar","9"
"Vesterbro/Kgs. Enghave","0197","2016","Marts","10"
"Vesterbro/Kgs. Enghave","0198","2015","Januar","9"
"Vesterbro/Kgs. Enghave","0198","2015","Februar","10"
"Vesterbro/Kgs. Enghave","0198","2015","Marts","10"
"Vesterbro/Kgs. Enghave","0198","2015","April","11"
"Vesterbro/Kgs. Enghave","0198","2015","Maj","10"
"Vesterbro/Kgs. Enghave","0198","2015","Juni","10"
"Vesterbro/Kgs. Enghave","0198","2015","Juli","8"
"Vesterbro/Kgs. Enghave","0198","2015","August","9"
"Vesterbro/Kgs. Enghave","0198","2015","September","9"
"Vesterbro/Kgs. Enghave","0198","2015","Oktober","8"
"Vesterbro/Kgs. Enghave","0198","2015","November","9"
"Vesterbro/Kgs. Enghave","0198","2015","December","8"
"Vesterbro/Kgs. Enghave","0198","2016","Januar","9"
"Vesterbro/Kgs. Enghave","0198","2016","Februar","8"
"Vesterbro/Kgs. Enghave","0198","2016","Marts","5"
"Vesterbro/Kgs. Enghave","0199","2015","Januar","19"
"Vesterbro/Kgs. Enghave","0199","2015","Februar","18"
"Vesterbro/Kgs. Enghave","0199","2015","Marts","19"
"Vesterbro/Kgs. Enghave","0199","2015","April","20"
"Vesterbro/Kgs. Enghave","0199","2015","Maj","20"
"Vesterbro/Kgs. Enghave","0199","2015","Juni","23"
"Vesterbro/Kgs. Enghave","0199","2015","Juli","19"
"Vesterbro/Kgs. Enghave","0199","2015","August","22"
"Vesterbro/Kgs. Enghave","0199","2015","September","20"
"Vesterbro/Kgs. Enghave","0199","2015","Oktober","24"
"Vesterbro/Kgs. Enghave","0199","2015","November","27"
"Vesterbro/Kgs. Enghave","0199","2015","December","30"
"Vesterbro/Kgs. Enghave","0199","2016","Januar","29"
"Vesterbro/Kgs. Enghave","0199","2016","Februar","30"
"Vesterbro/Kgs. Enghave","0199","2016","Marts","28"
"Vesterbro/Kgs. Enghave","0200","2015","Januar","42"
"Vesterbro/Kgs. Enghave","0200","2015","Februar","37"
"Vesterbro/Kgs. Enghave","0200","2015","Marts","40"
"Vesterbro/Kgs. Enghave","0200","2015","April","36"
"Vesterbro/Kgs. Enghave","0200","2015","Maj","34"
"Vesterbro/Kgs. Enghave","0200","2015","Juni","33"
"Vesterbro/Kgs. Enghave","0200","2015","Juli","33"
"Vesterbro/Kgs. Enghave","0200","2015","August","29"
"Vesterbro/Kgs. Enghave","0200","2015","September","28"
"Vesterbro/Kgs. Enghave","0200","2015","Oktober","26"
"Vesterbro/Kgs. Enghave","0200","2015","November","26"
"Vesterbro/Kgs. Enghave","0200","2015","December","24"
"Vesterbro/Kgs. Enghave","0200","2016","Januar","27"
"Vesterbro/Kgs. Enghave","0200","2016","Februar","29"
"Vesterbro/Kgs. Enghave","0200","2016","Marts","30"
"Vesterbro/Kgs. Enghave","0201","2015","Januar","22"
"Vesterbro/Kgs. Enghave","0201","2015","Februar","24"
"Vesterbro/Kgs. Enghave","0201","2015","Marts","24"
"Vesterbro/Kgs. Enghave","0201","2015","April","28"
"Vesterbro/Kgs. Enghave","0201","2015","Maj","27"
"Vesterbro/Kgs. Enghave","0201","2015","Juni","27"
"Vesterbro/Kgs. Enghave","0201","2015","Juli","23"
"Vesterbro/Kgs. Enghave","0201","2015","August","21"
"Vesterbro/Kgs. Enghave","0201","2015","September","20"
"Vesterbro/Kgs. Enghave","0201","2015","Oktober","18"
"Vesterbro/Kgs. Enghave","0201","2015","November","19"
"Vesterbro/Kgs. Enghave","0201","2015","December","18"
"Vesterbro/Kgs. Enghave","0201","2016","Januar","16"
"Vesterbro/Kgs. Enghave","0201","2016","Februar","18"
"Vesterbro/Kgs. Enghave","0201","2016","Marts","21"
