"Modtagerovergruppe","Bydele Navn","Roder","År","Måned","Antal borgere"
"Ledighedsydelse","Indre by","0044","2015","September","7"
"Ledighedsydelse","Indre by","0044","2015","Oktober","5"
"Ledighedsydelse","Indre by","0044","2015","November","5"
"Ledighedsydelse","Indre by","0044","2015","December","3"
"Ledighedsydelse","Indre by","0044","2016","Januar","3"
"Ledighedsydelse","Indre by","0044","2016","Februar","3"
"Ledighedsydelse","Indre by","0044","2016","Marts","3"
"Ledighedsydelse","Indre by","0050","2015","Juli","3"
"Ledighedsydelse","Indre by","0050","2015","August","3"
"Ledighedsydelse","Indre by","0050","2015","September","3"
"Ledighedsydelse","Indre by","0052","2015","Januar","5"
"Ledighedsydelse","Indre by","0052","2015","Februar","5"
"Ledighedsydelse","Indre by","0052","2015","Marts","5"
"Ledighedsydelse","Indre by","0052","2015","April","5"
"Ledighedsydelse","Indre by","0052","2015","Maj","4"
"Ledighedsydelse","Indre by","0052","2015","Juni","4"
"Ledighedsydelse","Indre by","0052","2015","Juli","4"
"Ledighedsydelse","Indre by","0052","2015","August","4"
"Ledighedsydelse","Indre by","0052","2015","September","3"
"Ledighedsydelse","Indre by","0052","2015","Oktober","3"
"Ledighedsydelse","Indre by","0052","2016","Marts","3"
"Ledighedsydelse","Indre by","0057","2015","Januar","3"
"Ledighedsydelse","Indre by","0057","2015","Februar","3"
"Ledighedsydelse","Indre by","0057","2015","Marts","3"
"Ledighedsydelse","Indre by","0057","2015","April","3"
"Ledighedsydelse","Indre by","0057","2015","Maj","3"
"Ledighedsydelse","Indre by","0057","2015","Juni","3"
"Ledighedsydelse","Indre by","0057","2015","Juli","3"
"Ledighedsydelse","Indre by","0057","2015","August","3"
"Ledighedsydelse","Indre by","0057","2016","Januar","3"
"Ledighedsydelse","Indre by","0057","2016","Februar","3"
"Ledighedsydelse","Indre by","0057","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0111","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0111","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0111","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0111","2015","April","4"
"Ledighedsydelse","Nørrebro","0111","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0111","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0111","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0111","2015","August","3"
"Ledighedsydelse","Nørrebro","0111","2015","September","3"
"Ledighedsydelse","Nørrebro","0111","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0111","2015","November","3"
"Ledighedsydelse","Nørrebro","0111","2015","December","4"
"Ledighedsydelse","Nørrebro","0111","2016","Januar","4"
"Ledighedsydelse","Nørrebro","0111","2016","Februar","4"
"Ledighedsydelse","Nørrebro","0111","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0117","2015","Januar","8"
"Ledighedsydelse","Nørrebro","0117","2015","Februar","7"
"Ledighedsydelse","Nørrebro","0117","2015","Marts","9"
"Ledighedsydelse","Nørrebro","0117","2015","April","9"
"Ledighedsydelse","Nørrebro","0117","2015","Maj","8"
"Ledighedsydelse","Nørrebro","0117","2015","Juni","9"
"Ledighedsydelse","Nørrebro","0117","2015","Juli","10"
"Ledighedsydelse","Nørrebro","0117","2015","August","7"
"Ledighedsydelse","Nørrebro","0117","2015","September","7"
"Ledighedsydelse","Nørrebro","0117","2015","Oktober","7"
"Ledighedsydelse","Nørrebro","0117","2015","November","8"
"Ledighedsydelse","Nørrebro","0117","2015","December","7"
"Ledighedsydelse","Nørrebro","0117","2016","Januar","6"
"Ledighedsydelse","Nørrebro","0117","2016","Februar","4"
"Ledighedsydelse","Nørrebro","0117","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0118","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0118","2015","Februar","3"
"Ledighedsydelse","Nørrebro","0118","2015","Marts","3"
"Ledighedsydelse","Nørrebro","0118","2015","April","3"
"Ledighedsydelse","Nørrebro","0118","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0118","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0118","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0119","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0119","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0119","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0119","2015","April","4"
"Ledighedsydelse","Nørrebro","0119","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0119","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0119","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0119","2015","August","3"
"Ledighedsydelse","Nørrebro","0119","2015","September","3"
"Ledighedsydelse","Nørrebro","0119","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0119","2015","November","3"
"Ledighedsydelse","Nørrebro","0119","2015","December","3"
"Ledighedsydelse","Nørrebro","0119","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0119","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0122","2015","December","3"
"Ledighedsydelse","Nørrebro","0125","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0128","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0128","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0128","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0128","2015","April","4"
"Ledighedsydelse","Nørrebro","0128","2015","Maj","4"
"Ledighedsydelse","Nørrebro","0128","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0128","2015","Juli","4"
"Ledighedsydelse","Nørrebro","0128","2015","August","4"
"Ledighedsydelse","Nørrebro","0128","2015","September","4"
"Ledighedsydelse","Nørrebro","0128","2015","Oktober","5"
"Ledighedsydelse","Nørrebro","0128","2015","November","5"
"Ledighedsydelse","Nørrebro","0128","2015","December","5"
"Ledighedsydelse","Nørrebro","0128","2016","Januar","5"
"Ledighedsydelse","Nørrebro","0128","2016","Februar","4"
"Ledighedsydelse","Nørrebro","0128","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0131","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0131","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0131","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0131","2015","April","4"
"Ledighedsydelse","Nørrebro","0131","2015","Maj","4"
"Ledighedsydelse","Nørrebro","0131","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0131","2015","Juli","5"
"Ledighedsydelse","Nørrebro","0131","2015","August","5"
"Ledighedsydelse","Nørrebro","0131","2015","September","5"
"Ledighedsydelse","Nørrebro","0131","2015","Oktober","5"
"Ledighedsydelse","Nørrebro","0131","2015","November","5"
"Ledighedsydelse","Nørrebro","0131","2015","December","5"
"Ledighedsydelse","Nørrebro","0131","2016","Januar","5"
"Ledighedsydelse","Nørrebro","0131","2016","Februar","5"
"Ledighedsydelse","Nørrebro","0131","2016","Marts","5"
"Ledighedsydelse","Nørrebro","0133","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0133","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0134","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0134","2015","Februar","3"
"Ledighedsydelse","Nørrebro","0134","2015","Marts","3"
"Ledighedsydelse","Nørrebro","0134","2015","April","3"
"Ledighedsydelse","Nørrebro","0134","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0134","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0134","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0134","2015","August","3"
"Ledighedsydelse","Nørrebro","0134","2015","September","3"
"Ledighedsydelse","Nørrebro","0134","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0134","2015","November","3"
"Ledighedsydelse","Nørrebro","0134","2015","December","3"
"Ledighedsydelse","Nørrebro","0135","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0135","2015","Februar","3"
"Ledighedsydelse","Nørrebro","0135","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0135","2015","April","4"
"Ledighedsydelse","Nørrebro","0135","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0135","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0135","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0135","2015","August","3"
"Ledighedsydelse","Nørrebro","0135","2015","September","3"
"Ledighedsydelse","Nørrebro","0135","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0136","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0136","2015","April","3"
"Ledighedsydelse","Nørrebro","0136","2015","Maj","4"
"Ledighedsydelse","Nørrebro","0136","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0136","2015","Juli","4"
"Ledighedsydelse","Nørrebro","0136","2015","August","4"
"Ledighedsydelse","Nørrebro","0136","2015","September","4"
"Ledighedsydelse","Nørrebro","0136","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0136","2015","November","4"
"Ledighedsydelse","Nørrebro","0136","2015","December","3"
"Ledighedsydelse","Nørrebro","0136","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0136","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0136","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0137","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0137","2015","Februar","3"
"Ledighedsydelse","Nørrebro","0137","2015","Marts","3"
"Ledighedsydelse","Nørrebro","0137","2015","April","3"
"Ledighedsydelse","Nørrebro","0137","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0137","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0137","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0137","2015","August","3"
"Ledighedsydelse","Nørrebro","0137","2015","September","4"
"Ledighedsydelse","Nørrebro","0137","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0137","2015","November","4"
"Ledighedsydelse","Nørrebro","0137","2015","December","4"
"Ledighedsydelse","Nørrebro","0137","2016","Januar","4"
"Ledighedsydelse","Nørrebro","0137","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0140","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0140","2015","April","3"
"Ledighedsydelse","Nørrebro","0140","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0140","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0140","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0140","2015","August","3"
"Ledighedsydelse","Nørrebro","0140","2015","September","3"
"Ledighedsydelse","Nørrebro","0140","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0140","2015","November","3"
"Ledighedsydelse","Nørrebro","0140","2015","December","3"
"Ledighedsydelse","Nørrebro","0140","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0140","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0140","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0142","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0142","2015","Februar","3"
"Ledighedsydelse","Nørrebro","0142","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0142","2015","September","3"
"Ledighedsydelse","Nørrebro","0142","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0142","2015","November","3"
"Ledighedsydelse","Nørrebro","0142","2015","December","3"
"Ledighedsydelse","Nørrebro","0142","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0144","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0144","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0144","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0144","2015","April","4"
"Ledighedsydelse","Nørrebro","0144","2015","Maj","4"
"Ledighedsydelse","Nørrebro","0144","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0144","2015","Juli","4"
"Ledighedsydelse","Nørrebro","0144","2015","August","4"
"Ledighedsydelse","Nørrebro","0144","2015","September","4"
"Ledighedsydelse","Nørrebro","0144","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0144","2015","November","3"
"Ledighedsydelse","Nørrebro","0144","2015","December","3"
"Ledighedsydelse","Nørrebro","0144","2016","Januar","4"
"Ledighedsydelse","Nørrebro","0144","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0144","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0145","2015","Januar","8"
"Ledighedsydelse","Nørrebro","0145","2015","Februar","8"
"Ledighedsydelse","Nørrebro","0145","2015","Marts","8"
"Ledighedsydelse","Nørrebro","0145","2015","April","8"
"Ledighedsydelse","Nørrebro","0145","2015","Maj","9"
"Ledighedsydelse","Nørrebro","0145","2015","Juni","9"
"Ledighedsydelse","Nørrebro","0145","2015","Juli","9"
"Ledighedsydelse","Nørrebro","0145","2015","August","9"
"Ledighedsydelse","Nørrebro","0145","2015","September","9"
"Ledighedsydelse","Nørrebro","0145","2015","Oktober","9"
"Ledighedsydelse","Nørrebro","0145","2015","November","9"
"Ledighedsydelse","Nørrebro","0145","2015","December","9"
"Ledighedsydelse","Nørrebro","0145","2016","Januar","9"
"Ledighedsydelse","Nørrebro","0145","2016","Februar","8"
"Ledighedsydelse","Nørrebro","0145","2016","Marts","8"
"Ledighedsydelse","Nørrebro","0147","2015","Januar","7"
"Ledighedsydelse","Nørrebro","0147","2015","Februar","7"
"Ledighedsydelse","Nørrebro","0147","2015","Marts","7"
"Ledighedsydelse","Nørrebro","0147","2015","April","7"
"Ledighedsydelse","Nørrebro","0147","2015","Maj","7"
"Ledighedsydelse","Nørrebro","0147","2015","Juni","7"
"Ledighedsydelse","Nørrebro","0147","2015","Juli","7"
"Ledighedsydelse","Nørrebro","0147","2015","August","7"
"Ledighedsydelse","Nørrebro","0147","2015","September","6"
"Ledighedsydelse","Nørrebro","0147","2015","Oktober","6"
"Ledighedsydelse","Nørrebro","0147","2015","November","6"
"Ledighedsydelse","Nørrebro","0147","2015","December","4"
"Ledighedsydelse","Nørrebro","0147","2016","Januar","4"
"Ledighedsydelse","Nørrebro","0147","2016","Februar","4"
"Ledighedsydelse","Nørrebro","0147","2016","Marts","5"
"Ledighedsydelse","Nørrebro","0148","2015","Januar","3"
"Ledighedsydelse","Nørrebro","0148","2015","Februar","3"
"Ledighedsydelse","Nørrebro","0148","2015","Marts","3"
"Ledighedsydelse","Nørrebro","0148","2015","April","3"
"Ledighedsydelse","Nørrebro","0148","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0148","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0148","2015","Juli","4"
"Ledighedsydelse","Nørrebro","0148","2015","August","3"
"Ledighedsydelse","Nørrebro","0148","2016","Januar","5"
"Ledighedsydelse","Nørrebro","0148","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0148","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0149","2015","Januar","5"
"Ledighedsydelse","Nørrebro","0149","2015","Februar","5"
"Ledighedsydelse","Nørrebro","0149","2015","Marts","3"
"Ledighedsydelse","Nørrebro","0149","2015","April","3"
"Ledighedsydelse","Nørrebro","0149","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0149","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0149","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0149","2015","August","3"
"Ledighedsydelse","Nørrebro","0149","2015","September","3"
"Ledighedsydelse","Nørrebro","0149","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0149","2015","November","3"
"Ledighedsydelse","Nørrebro","0149","2015","December","3"
"Ledighedsydelse","Nørrebro","0149","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0149","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0149","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0151","2015","April","3"
"Ledighedsydelse","Nørrebro","0151","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0151","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0151","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0151","2015","August","3"
"Ledighedsydelse","Nørrebro","0151","2015","September","3"
"Ledighedsydelse","Nørrebro","0151","2015","Oktober","3"
"Ledighedsydelse","Nørrebro","0151","2015","November","3"
"Ledighedsydelse","Nørrebro","0151","2015","December","3"
"Ledighedsydelse","Nørrebro","0151","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0151","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0152","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0152","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0152","2015","August","3"
"Ledighedsydelse","Nørrebro","0152","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0153","2015","Januar","6"
"Ledighedsydelse","Nørrebro","0153","2015","Februar","6"
"Ledighedsydelse","Nørrebro","0153","2015","Marts","6"
"Ledighedsydelse","Nørrebro","0153","2015","April","6"
"Ledighedsydelse","Nørrebro","0153","2015","Maj","6"
"Ledighedsydelse","Nørrebro","0153","2015","Juni","7"
"Ledighedsydelse","Nørrebro","0153","2015","Juli","7"
"Ledighedsydelse","Nørrebro","0153","2015","August","6"
"Ledighedsydelse","Nørrebro","0153","2015","September","6"
"Ledighedsydelse","Nørrebro","0153","2015","Oktober","6"
"Ledighedsydelse","Nørrebro","0153","2015","November","6"
"Ledighedsydelse","Nørrebro","0153","2015","December","5"
"Ledighedsydelse","Nørrebro","0153","2016","Januar","5"
"Ledighedsydelse","Nørrebro","0153","2016","Februar","5"
"Ledighedsydelse","Nørrebro","0153","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0156","2015","Januar","5"
"Ledighedsydelse","Nørrebro","0156","2015","Februar","5"
"Ledighedsydelse","Nørrebro","0156","2015","Marts","5"
"Ledighedsydelse","Nørrebro","0156","2015","April","5"
"Ledighedsydelse","Nørrebro","0156","2015","Maj","5"
"Ledighedsydelse","Nørrebro","0156","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0156","2015","Juli","4"
"Ledighedsydelse","Nørrebro","0156","2015","August","5"
"Ledighedsydelse","Nørrebro","0156","2015","September","5"
"Ledighedsydelse","Nørrebro","0156","2015","Oktober","5"
"Ledighedsydelse","Nørrebro","0156","2015","November","5"
"Ledighedsydelse","Nørrebro","0156","2015","December","6"
"Ledighedsydelse","Nørrebro","0156","2016","Januar","6"
"Ledighedsydelse","Nørrebro","0156","2016","Februar","6"
"Ledighedsydelse","Nørrebro","0156","2016","Marts","6"
"Ledighedsydelse","Nørrebro","0159","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0159","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0159","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0159","2015","April","3"
"Ledighedsydelse","Nørrebro","0159","2015","Maj","3"
"Ledighedsydelse","Nørrebro","0159","2015","Juni","3"
"Ledighedsydelse","Nørrebro","0159","2015","Juli","3"
"Ledighedsydelse","Nørrebro","0159","2015","August","4"
"Ledighedsydelse","Nørrebro","0159","2015","September","4"
"Ledighedsydelse","Nørrebro","0159","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0159","2015","November","5"
"Ledighedsydelse","Nørrebro","0159","2015","December","5"
"Ledighedsydelse","Nørrebro","0159","2016","Januar","5"
"Ledighedsydelse","Nørrebro","0159","2016","Februar","4"
"Ledighedsydelse","Nørrebro","0159","2016","Marts","4"
"Ledighedsydelse","Nørrebro","0163","2015","Januar","4"
"Ledighedsydelse","Nørrebro","0163","2015","Februar","4"
"Ledighedsydelse","Nørrebro","0163","2015","Marts","4"
"Ledighedsydelse","Nørrebro","0163","2015","April","4"
"Ledighedsydelse","Nørrebro","0163","2015","Maj","4"
"Ledighedsydelse","Nørrebro","0163","2015","Juni","4"
"Ledighedsydelse","Nørrebro","0163","2015","Juli","4"
"Ledighedsydelse","Nørrebro","0163","2015","August","4"
"Ledighedsydelse","Nørrebro","0163","2015","September","4"
"Ledighedsydelse","Nørrebro","0163","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0163","2015","November","3"
"Ledighedsydelse","Nørrebro","0163","2015","December","3"
"Ledighedsydelse","Nørrebro","0163","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0163","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0163","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0164","2015","Januar","13"
"Ledighedsydelse","Nørrebro","0164","2015","Februar","11"
"Ledighedsydelse","Nørrebro","0164","2015","Marts","10"
"Ledighedsydelse","Nørrebro","0164","2015","April","10"
"Ledighedsydelse","Nørrebro","0164","2015","Maj","9"
"Ledighedsydelse","Nørrebro","0164","2015","Juni","8"
"Ledighedsydelse","Nørrebro","0164","2015","Juli","10"
"Ledighedsydelse","Nørrebro","0164","2015","August","10"
"Ledighedsydelse","Nørrebro","0164","2015","September","7"
"Ledighedsydelse","Nørrebro","0164","2015","Oktober","7"
"Ledighedsydelse","Nørrebro","0164","2015","November","7"
"Ledighedsydelse","Nørrebro","0164","2015","December","7"
"Ledighedsydelse","Nørrebro","0164","2016","Januar","8"
"Ledighedsydelse","Nørrebro","0164","2016","Februar","8"
"Ledighedsydelse","Nørrebro","0164","2016","Marts","8"
"Ledighedsydelse","Nørrebro","0401","2015","Januar","5"
"Ledighedsydelse","Nørrebro","0401","2015","Februar","6"
"Ledighedsydelse","Nørrebro","0401","2015","Marts","6"
"Ledighedsydelse","Nørrebro","0401","2015","April","6"
"Ledighedsydelse","Nørrebro","0401","2015","Maj","5"
"Ledighedsydelse","Nørrebro","0401","2015","Juni","5"
"Ledighedsydelse","Nørrebro","0401","2015","Juli","6"
"Ledighedsydelse","Nørrebro","0401","2015","August","5"
"Ledighedsydelse","Nørrebro","0401","2015","September","4"
"Ledighedsydelse","Nørrebro","0401","2015","Oktober","4"
"Ledighedsydelse","Nørrebro","0401","2015","November","4"
"Ledighedsydelse","Nørrebro","0401","2015","December","4"
"Ledighedsydelse","Nørrebro","0401","2016","Januar","3"
"Ledighedsydelse","Nørrebro","0401","2016","Februar","3"
"Ledighedsydelse","Nørrebro","0401","2016","Marts","3"
"Ledighedsydelse","Nørrebro","0402","2015","Januar","7"
"Ledighedsydelse","Nørrebro","0402","2015","Februar","6"
"Ledighedsydelse","Nørrebro","0402","2015","Marts","6"
"Ledighedsydelse","Nørrebro","0402","2015","April","6"
"Ledighedsydelse","Nørrebro","0402","2015","Maj","6"
"Ledighedsydelse","Nørrebro","0402","2015","Juni","6"
"Ledighedsydelse","Nørrebro","0402","2015","Juli","6"
"Ledighedsydelse","Nørrebro","0402","2015","August","6"
"Ledighedsydelse","Nørrebro","0402","2015","September","6"
"Ledighedsydelse","Nørrebro","0402","2015","Oktober","6"
"Ledighedsydelse","Nørrebro","0402","2015","November","7"
"Ledighedsydelse","Nørrebro","0402","2015","December","7"
"Ledighedsydelse","Nørrebro","0402","2016","Januar","7"
"Ledighedsydelse","Nørrebro","0402","2016","Februar","6"
"Ledighedsydelse","Nørrebro","0402","2016","Marts","5"
"Ledighedsydelse","Valby","0204","2015","Januar","4"
"Ledighedsydelse","Valby","0204","2015","Februar","4"
"Ledighedsydelse","Valby","0204","2015","Marts","4"
"Ledighedsydelse","Valby","0204","2015","April","4"
"Ledighedsydelse","Valby","0204","2015","Maj","4"
"Ledighedsydelse","Valby","0204","2015","Juni","4"
"Ledighedsydelse","Valby","0204","2015","Juli","3"
"Ledighedsydelse","Valby","0204","2015","August","3"
"Ledighedsydelse","Valby","0204","2015","September","3"
"Ledighedsydelse","Valby","0204","2015","Oktober","3"
"Ledighedsydelse","Valby","0204","2015","November","3"
"Ledighedsydelse","Valby","0204","2015","December","3"
"Ledighedsydelse","Valby","0204","2016","Januar","3"
"Ledighedsydelse","Valby","0204","2016","Februar","3"
"Ledighedsydelse","Valby","0204","2016","Marts","3"
"Ledighedsydelse","Valby","0207","2015","Januar","6"
"Ledighedsydelse","Valby","0207","2015","Februar","6"
"Ledighedsydelse","Valby","0207","2015","Marts","6"
"Ledighedsydelse","Valby","0207","2015","April","6"
"Ledighedsydelse","Valby","0207","2015","Maj","6"
"Ledighedsydelse","Valby","0207","2015","Juni","6"
"Ledighedsydelse","Valby","0207","2015","Juli","5"
"Ledighedsydelse","Valby","0207","2015","August","6"
"Ledighedsydelse","Valby","0207","2015","September","6"
"Ledighedsydelse","Valby","0207","2015","Oktober","7"
"Ledighedsydelse","Valby","0207","2015","November","7"
"Ledighedsydelse","Valby","0207","2015","December","7"
"Ledighedsydelse","Valby","0207","2016","Januar","7"
"Ledighedsydelse","Valby","0207","2016","Februar","7"
"Ledighedsydelse","Valby","0207","2016","Marts","7"
"Ledighedsydelse","Valby","0208","2015","Januar","4"
"Ledighedsydelse","Valby","0208","2015","Februar","4"
"Ledighedsydelse","Valby","0208","2015","Marts","4"
"Ledighedsydelse","Valby","0208","2015","April","4"
"Ledighedsydelse","Valby","0208","2015","Maj","4"
"Ledighedsydelse","Valby","0208","2015","Juni","4"
"Ledighedsydelse","Valby","0208","2015","Juli","4"
"Ledighedsydelse","Valby","0208","2015","August","5"
"Ledighedsydelse","Valby","0208","2015","September","5"
"Ledighedsydelse","Valby","0208","2015","Oktober","5"
"Ledighedsydelse","Valby","0208","2015","November","5"
"Ledighedsydelse","Valby","0208","2015","December","5"
"Ledighedsydelse","Valby","0208","2016","Januar","5"
"Ledighedsydelse","Valby","0208","2016","Februar","5"
"Ledighedsydelse","Valby","0208","2016","Marts","5"
"Ledighedsydelse","Valby","0209","2015","Januar","4"
"Ledighedsydelse","Valby","0209","2015","Februar","3"
"Ledighedsydelse","Valby","0209","2015","Marts","3"
"Ledighedsydelse","Valby","0209","2015","April","3"
"Ledighedsydelse","Valby","0209","2015","Maj","4"
"Ledighedsydelse","Valby","0209","2015","Juni","4"
"Ledighedsydelse","Valby","0209","2015","Juli","3"
"Ledighedsydelse","Valby","0209","2015","August","4"
"Ledighedsydelse","Valby","0209","2015","September","4"
"Ledighedsydelse","Valby","0209","2015","Oktober","4"
"Ledighedsydelse","Valby","0209","2015","November","4"
"Ledighedsydelse","Valby","0209","2015","December","4"
"Ledighedsydelse","Valby","0209","2016","Januar","4"
"Ledighedsydelse","Valby","0209","2016","Februar","4"
"Ledighedsydelse","Valby","0209","2016","Marts","4"
"Ledighedsydelse","Valby","0211","2015","Januar","3"
"Ledighedsydelse","Valby","0211","2015","Februar","3"
"Ledighedsydelse","Valby","0211","2015","Marts","3"
"Ledighedsydelse","Valby","0211","2015","April","3"
"Ledighedsydelse","Valby","0211","2015","Juni","3"
"Ledighedsydelse","Valby","0211","2015","Juli","3"
"Ledighedsydelse","Valby","0211","2015","August","3"
"Ledighedsydelse","Valby","0211","2015","September","3"
"Ledighedsydelse","Valby","0211","2015","Oktober","3"
"Ledighedsydelse","Valby","0211","2015","November","4"
"Ledighedsydelse","Valby","0215","2015","Marts","3"
"Ledighedsydelse","Valby","0215","2015","April","3"
"Ledighedsydelse","Valby","0215","2015","Maj","4"
"Ledighedsydelse","Valby","0215","2015","Juni","3"
"Ledighedsydelse","Valby","0215","2015","Juli","3"
"Ledighedsydelse","Valby","0215","2015","August","4"
"Ledighedsydelse","Valby","0215","2015","September","3"
"Ledighedsydelse","Valby","0215","2015","Oktober","3"
"Ledighedsydelse","Valby","0215","2015","November","3"
"Ledighedsydelse","Valby","0215","2015","December","5"
"Ledighedsydelse","Valby","0215","2016","Januar","4"
"Ledighedsydelse","Valby","0215","2016","Februar","6"
"Ledighedsydelse","Valby","0215","2016","Marts","5"
"Ledighedsydelse","Valby","0218","2015","Juni","3"
"Ledighedsydelse","Valby","0218","2015","Juli","3"
"Ledighedsydelse","Valby","0219","2015","Januar","3"
"Ledighedsydelse","Valby","0219","2015","Februar","3"
"Ledighedsydelse","Valby","0219","2015","Marts","3"
"Ledighedsydelse","Valby","0219","2015","April","3"
"Ledighedsydelse","Valby","0219","2015","Maj","3"
"Ledighedsydelse","Valby","0219","2015","Juni","3"
"Ledighedsydelse","Valby","0219","2015","August","3"
