"Bydele Navn","Roder","År","Måned","Gennemsnitligt antal sager"
"Vesterbro/Kgs. Enghave","0173","2015","Januar","14,5"
"Vesterbro/Kgs. Enghave","0173","2015","Februar","11,25"
"Vesterbro/Kgs. Enghave","0173","2015","Marts","12,8"
"Vesterbro/Kgs. Enghave","0173","2015","April","14"
"Vesterbro/Kgs. Enghave","0173","2015","Maj","16,25"
"Vesterbro/Kgs. Enghave","0173","2015","Juni","18"
"Vesterbro/Kgs. Enghave","0173","2015","Juli","12,5"
"Vesterbro/Kgs. Enghave","0173","2015","August","14,4"
"Vesterbro/Kgs. Enghave","0173","2015","September","14,25"
"Vesterbro/Kgs. Enghave","0173","2015","Oktober","17,75"
"Vesterbro/Kgs. Enghave","0173","2015","November","20,6"
"Vesterbro/Kgs. Enghave","0173","2015","December","26,25"
"Vesterbro/Kgs. Enghave","0173","2016","Januar","23,75"
"Vesterbro/Kgs. Enghave","0173","2016","Februar","19,4"
"Vesterbro/Kgs. Enghave","0173","2016","Marts","22,5"
"Vesterbro/Kgs. Enghave","0174","2015","Januar","5,5"
"Vesterbro/Kgs. Enghave","0174","2015","Februar","4,5"
"Vesterbro/Kgs. Enghave","0174","2015","Marts","4,6"
"Vesterbro/Kgs. Enghave","0174","2015","April","6,25"
"Vesterbro/Kgs. Enghave","0174","2015","Maj","7"
"Vesterbro/Kgs. Enghave","0174","2015","Juni","5,8"
"Vesterbro/Kgs. Enghave","0174","2015","Juli","5,5"
"Vesterbro/Kgs. Enghave","0174","2015","August","6,6"
"Vesterbro/Kgs. Enghave","0174","2015","September","5"
"Vesterbro/Kgs. Enghave","0174","2015","Oktober","5,25"
"Vesterbro/Kgs. Enghave","0174","2015","November","6"
"Vesterbro/Kgs. Enghave","0174","2015","December","6,5"
"Vesterbro/Kgs. Enghave","0174","2016","Marts","3,75"
"Vesterbro/Kgs. Enghave","0175","2015","Januar","5"
"Vesterbro/Kgs. Enghave","0175","2015","Februar","5,5"
"Vesterbro/Kgs. Enghave","0175","2015","Marts","5,6"
"Vesterbro/Kgs. Enghave","0175","2015","April","7"
"Vesterbro/Kgs. Enghave","0175","2015","Maj","5"
"Vesterbro/Kgs. Enghave","0175","2015","Juni","6,8"
"Vesterbro/Kgs. Enghave","0175","2015","Juli","8,25"
"Vesterbro/Kgs. Enghave","0175","2015","August","9,6"
"Vesterbro/Kgs. Enghave","0175","2015","September","8,5"
"Vesterbro/Kgs. Enghave","0175","2015","Oktober","5,75"
"Vesterbro/Kgs. Enghave","0175","2015","November","4"
"Vesterbro/Kgs. Enghave","0175","2015","December","5,75"
"Vesterbro/Kgs. Enghave","0175","2016","Januar","5,75"
"Vesterbro/Kgs. Enghave","0175","2016","Februar","6,2"
"Vesterbro/Kgs. Enghave","0175","2016","Marts","8,25"
"Vesterbro/Kgs. Enghave","0176","2015","Januar","11,25"
"Vesterbro/Kgs. Enghave","0176","2015","Februar","12"
"Vesterbro/Kgs. Enghave","0176","2015","Marts","10,6"
"Vesterbro/Kgs. Enghave","0176","2015","April","9,75"
"Vesterbro/Kgs. Enghave","0176","2015","Maj","9"
"Vesterbro/Kgs. Enghave","0176","2015","Juni","9,8"
"Vesterbro/Kgs. Enghave","0176","2015","Juli","8,25"
"Vesterbro/Kgs. Enghave","0176","2015","August","8,2"
"Vesterbro/Kgs. Enghave","0176","2015","September","7"
"Vesterbro/Kgs. Enghave","0176","2015","Oktober","9,5"
"Vesterbro/Kgs. Enghave","0176","2015","November","9,8"
"Vesterbro/Kgs. Enghave","0176","2015","December","10"
"Vesterbro/Kgs. Enghave","0176","2016","Januar","13,5"
"Vesterbro/Kgs. Enghave","0176","2016","Februar","12,4"
"Vesterbro/Kgs. Enghave","0176","2016","Marts","10,5"
"Vesterbro/Kgs. Enghave","0177","2015","Januar","8,25"
"Vesterbro/Kgs. Enghave","0177","2015","Februar","10,25"
"Vesterbro/Kgs. Enghave","0177","2015","Marts","9,2"
"Vesterbro/Kgs. Enghave","0177","2015","April","6,75"
"Vesterbro/Kgs. Enghave","0177","2015","Maj","4,75"
"Vesterbro/Kgs. Enghave","0177","2015","Juni","7,2"
"Vesterbro/Kgs. Enghave","0177","2015","Juli","7,75"
"Vesterbro/Kgs. Enghave","0177","2015","August","7,4"
"Vesterbro/Kgs. Enghave","0177","2015","September","9,25"
"Vesterbro/Kgs. Enghave","0177","2015","Oktober","11,75"
"Vesterbro/Kgs. Enghave","0177","2015","November","10"
"Vesterbro/Kgs. Enghave","0177","2015","December","11"
"Vesterbro/Kgs. Enghave","0177","2016","Januar","9,25"
"Vesterbro/Kgs. Enghave","0177","2016","Februar","6,6"
"Vesterbro/Kgs. Enghave","0177","2016","Marts","5,75"
"Vesterbro/Kgs. Enghave","0178","2015","Januar","22,25"
"Vesterbro/Kgs. Enghave","0178","2015","Februar","20,75"
"Vesterbro/Kgs. Enghave","0178","2015","Marts","21,4"
"Vesterbro/Kgs. Enghave","0178","2015","April","21,25"
"Vesterbro/Kgs. Enghave","0178","2015","Maj","20,5"
"Vesterbro/Kgs. Enghave","0178","2015","Juni","18,4"
"Vesterbro/Kgs. Enghave","0178","2015","Juli","19,25"
"Vesterbro/Kgs. Enghave","0178","2015","August","16,2"
"Vesterbro/Kgs. Enghave","0178","2015","September","19,25"
"Vesterbro/Kgs. Enghave","0178","2015","Oktober","24,25"
"Vesterbro/Kgs. Enghave","0178","2015","November","29,8"
"Vesterbro/Kgs. Enghave","0178","2015","December","30,75"
"Vesterbro/Kgs. Enghave","0178","2016","Januar","30,25"
"Vesterbro/Kgs. Enghave","0178","2016","Februar","29,8"
"Vesterbro/Kgs. Enghave","0178","2016","Marts","26,25"
"Vesterbro/Kgs. Enghave","0179","2015","Januar","15"
"Vesterbro/Kgs. Enghave","0179","2015","Februar","14,25"
"Vesterbro/Kgs. Enghave","0179","2015","Marts","17"
"Vesterbro/Kgs. Enghave","0179","2015","April","16,5"
"Vesterbro/Kgs. Enghave","0179","2015","Maj","15,25"
"Vesterbro/Kgs. Enghave","0179","2015","Juni","19,8"
"Vesterbro/Kgs. Enghave","0179","2015","Juli","18,25"
"Vesterbro/Kgs. Enghave","0179","2015","August","22,6"
"Vesterbro/Kgs. Enghave","0179","2015","September","21,75"
"Vesterbro/Kgs. Enghave","0179","2015","Oktober","20,5"
"Vesterbro/Kgs. Enghave","0179","2015","November","19,2"
"Vesterbro/Kgs. Enghave","0179","2015","December","19,5"
"Vesterbro/Kgs. Enghave","0179","2016","Januar","19,5"
"Vesterbro/Kgs. Enghave","0179","2016","Februar","19,8"
"Vesterbro/Kgs. Enghave","0179","2016","Marts","18,5"
"Vesterbro/Kgs. Enghave","0180","2015","April","3,5"
"Vesterbro/Kgs. Enghave","0180","2015","Maj","3,75"
"Vesterbro/Kgs. Enghave","0180","2015","Juni","4,6"
"Vesterbro/Kgs. Enghave","0180","2015","Juli","5"
"Vesterbro/Kgs. Enghave","0180","2015","August","6,2"
"Vesterbro/Kgs. Enghave","0180","2015","September","6,5"
"Vesterbro/Kgs. Enghave","0180","2015","Oktober","5,75"
"Vesterbro/Kgs. Enghave","0180","2015","November","7"
"Vesterbro/Kgs. Enghave","0180","2015","December","5,75"
"Vesterbro/Kgs. Enghave","0180","2016","Januar","7,5"
"Vesterbro/Kgs. Enghave","0180","2016","Februar","5,4"
"Vesterbro/Kgs. Enghave","0180","2016","Marts","4,5"
"Vesterbro/Kgs. Enghave","0181","2015","Januar","17,5"
"Vesterbro/Kgs. Enghave","0181","2015","Februar","19,25"
"Vesterbro/Kgs. Enghave","0181","2015","Marts","21,6"
"Vesterbro/Kgs. Enghave","0181","2015","April","21,75"
"Vesterbro/Kgs. Enghave","0181","2015","Maj","21,5"
"Vesterbro/Kgs. Enghave","0181","2015","Juni","23,4"
"Vesterbro/Kgs. Enghave","0181","2015","Juli","23,75"
"Vesterbro/Kgs. Enghave","0181","2015","August","24,2"
"Vesterbro/Kgs. Enghave","0181","2015","September","23,25"
"Vesterbro/Kgs. Enghave","0181","2015","Oktober","26,75"
"Vesterbro/Kgs. Enghave","0181","2015","November","26,6"
"Vesterbro/Kgs. Enghave","0181","2015","December","26,25"
"Vesterbro/Kgs. Enghave","0181","2016","Januar","25"
"Vesterbro/Kgs. Enghave","0181","2016","Februar","26,4"
"Vesterbro/Kgs. Enghave","0181","2016","Marts","27,25"
"Vesterbro/Kgs. Enghave","0182","2015","Januar","19"
"Vesterbro/Kgs. Enghave","0182","2015","Februar","19,5"
"Vesterbro/Kgs. Enghave","0182","2015","Marts","19,8"
"Vesterbro/Kgs. Enghave","0182","2015","April","17,25"
"Vesterbro/Kgs. Enghave","0182","2015","Maj","17,25"
"Vesterbro/Kgs. Enghave","0182","2015","Juni","18,2"
"Vesterbro/Kgs. Enghave","0182","2015","Juli","15,25"
"Vesterbro/Kgs. Enghave","0182","2015","August","14,4"
"Vesterbro/Kgs. Enghave","0182","2015","September","17,25"
"Vesterbro/Kgs. Enghave","0182","2015","Oktober","17,5"
"Vesterbro/Kgs. Enghave","0182","2015","November","21"
"Vesterbro/Kgs. Enghave","0182","2015","December","18,75"
"Vesterbro/Kgs. Enghave","0182","2016","Januar","20"
"Vesterbro/Kgs. Enghave","0182","2016","Februar","22,2"
"Vesterbro/Kgs. Enghave","0182","2016","Marts","24,75"
"Vesterbro/Kgs. Enghave","0183","2015","Januar","15,5"
"Vesterbro/Kgs. Enghave","0183","2015","Februar","16,75"
"Vesterbro/Kgs. Enghave","0183","2015","Marts","17,2"
"Vesterbro/Kgs. Enghave","0183","2015","April","15,5"
"Vesterbro/Kgs. Enghave","0183","2015","Maj","15,25"
"Vesterbro/Kgs. Enghave","0183","2015","Juni","18,2"
"Vesterbro/Kgs. Enghave","0183","2015","Juli","18,75"
"Vesterbro/Kgs. Enghave","0183","2015","August","18,2"
"Vesterbro/Kgs. Enghave","0183","2015","September","19"
"Vesterbro/Kgs. Enghave","0183","2015","Oktober","22,25"
"Vesterbro/Kgs. Enghave","0183","2015","November","25,4"
"Vesterbro/Kgs. Enghave","0183","2015","December","26"
"Vesterbro/Kgs. Enghave","0183","2016","Januar","29,25"
"Vesterbro/Kgs. Enghave","0183","2016","Februar","28,6"
"Vesterbro/Kgs. Enghave","0183","2016","Marts","28,25"
"Vesterbro/Kgs. Enghave","0184","2015","Januar","12,75"
"Vesterbro/Kgs. Enghave","0184","2015","Februar","11"
"Vesterbro/Kgs. Enghave","0184","2015","Marts","9,4"
"Vesterbro/Kgs. Enghave","0184","2015","April","10,5"
"Vesterbro/Kgs. Enghave","0184","2015","Maj","11,75"
"Vesterbro/Kgs. Enghave","0184","2015","Juni","11,6"
"Vesterbro/Kgs. Enghave","0184","2015","Juli","11,75"
"Vesterbro/Kgs. Enghave","0184","2015","August","12,4"
"Vesterbro/Kgs. Enghave","0184","2015","September","13,5"
"Vesterbro/Kgs. Enghave","0184","2015","Oktober","12,25"
"Vesterbro/Kgs. Enghave","0184","2015","November","13,2"
"Vesterbro/Kgs. Enghave","0184","2015","December","17,25"
"Vesterbro/Kgs. Enghave","0184","2016","Januar","20,25"
"Vesterbro/Kgs. Enghave","0184","2016","Februar","23,4"
"Vesterbro/Kgs. Enghave","0184","2016","Marts","25"
"Vesterbro/Kgs. Enghave","0185","2015","Januar","8,75"
"Vesterbro/Kgs. Enghave","0185","2015","Februar","11,75"
"Vesterbro/Kgs. Enghave","0185","2015","Marts","9,2"
"Vesterbro/Kgs. Enghave","0185","2015","April","8"
"Vesterbro/Kgs. Enghave","0185","2015","Maj","7,25"
"Vesterbro/Kgs. Enghave","0185","2015","Juni","8,8"
"Vesterbro/Kgs. Enghave","0185","2015","Juli","9"
"Vesterbro/Kgs. Enghave","0185","2015","August","10,6"
"Vesterbro/Kgs. Enghave","0185","2015","September","8,75"
"Vesterbro/Kgs. Enghave","0185","2015","Oktober","8,75"
"Vesterbro/Kgs. Enghave","0185","2015","November","15,2"
"Vesterbro/Kgs. Enghave","0185","2015","December","17,25"
"Vesterbro/Kgs. Enghave","0185","2016","Januar","16,75"
"Vesterbro/Kgs. Enghave","0185","2016","Februar","15,6"
"Vesterbro/Kgs. Enghave","0185","2016","Marts","17,25"
"Vesterbro/Kgs. Enghave","0186","2015","Januar","19"
"Vesterbro/Kgs. Enghave","0186","2015","Februar","20,5"
"Vesterbro/Kgs. Enghave","0186","2015","Marts","18"
"Vesterbro/Kgs. Enghave","0186","2015","April","20,25"
"Vesterbro/Kgs. Enghave","0186","2015","Maj","24,25"
"Vesterbro/Kgs. Enghave","0186","2015","Juni","25,2"
"Vesterbro/Kgs. Enghave","0186","2015","Juli","25,75"
"Vesterbro/Kgs. Enghave","0186","2015","August","25,6"
"Vesterbro/Kgs. Enghave","0186","2015","September","25,25"
"Vesterbro/Kgs. Enghave","0186","2015","Oktober","21,25"
"Vesterbro/Kgs. Enghave","0186","2015","November","21"
"Vesterbro/Kgs. Enghave","0186","2015","December","24"
"Vesterbro/Kgs. Enghave","0186","2016","Januar","23,75"
"Vesterbro/Kgs. Enghave","0186","2016","Februar","23,6"
"Vesterbro/Kgs. Enghave","0186","2016","Marts","24,75"
"Vesterbro/Kgs. Enghave","0187","2015","Januar","34,75"
"Vesterbro/Kgs. Enghave","0187","2015","Februar","34,5"
"Vesterbro/Kgs. Enghave","0187","2015","Marts","38,6"
"Vesterbro/Kgs. Enghave","0187","2015","April","39,75"
"Vesterbro/Kgs. Enghave","0187","2015","Maj","36"
"Vesterbro/Kgs. Enghave","0187","2015","Juni","36,4"
"Vesterbro/Kgs. Enghave","0187","2015","Juli","31,75"
"Vesterbro/Kgs. Enghave","0187","2015","August","24,8"
"Vesterbro/Kgs. Enghave","0187","2015","September","27,5"
"Vesterbro/Kgs. Enghave","0187","2015","Oktober","27"
"Vesterbro/Kgs. Enghave","0187","2015","November","31,2"
"Vesterbro/Kgs. Enghave","0187","2015","December","32"
"Vesterbro/Kgs. Enghave","0187","2016","Januar","30,75"
"Vesterbro/Kgs. Enghave","0187","2016","Februar","28,4"
"Vesterbro/Kgs. Enghave","0187","2016","Marts","24,25"
"Vesterbro/Kgs. Enghave","0188","2015","August","3,6"
"Vesterbro/Kgs. Enghave","0188","2015","September","4"
"Vesterbro/Kgs. Enghave","0188","2015","Oktober","4,25"
"Vesterbro/Kgs. Enghave","0188","2015","November","3,4"
"Vesterbro/Kgs. Enghave","0188","2015","December","4"
"Vesterbro/Kgs. Enghave","0188","2016","Januar","3,25"
"Vesterbro/Kgs. Enghave","0188","2016","Februar","3,2"
"Vesterbro/Kgs. Enghave","0188","2016","Marts","4,25"
"Vesterbro/Kgs. Enghave","0189","2015","Januar","12"
"Vesterbro/Kgs. Enghave","0189","2015","Februar","13,5"
"Vesterbro/Kgs. Enghave","0189","2015","Marts","16,4"
"Vesterbro/Kgs. Enghave","0189","2015","April","16,25"
"Vesterbro/Kgs. Enghave","0189","2015","Maj","16,25"
"Vesterbro/Kgs. Enghave","0189","2015","Juni","14,2"
"Vesterbro/Kgs. Enghave","0189","2015","Juli","16,25"
"Vesterbro/Kgs. Enghave","0189","2015","August","16,4"
"Vesterbro/Kgs. Enghave","0189","2015","September","17,75"
"Vesterbro/Kgs. Enghave","0189","2015","Oktober","17,5"
"Vesterbro/Kgs. Enghave","0189","2015","November","21,2"
"Vesterbro/Kgs. Enghave","0189","2015","December","21,5"
"Vesterbro/Kgs. Enghave","0189","2016","Januar","20,25"
"Vesterbro/Kgs. Enghave","0189","2016","Februar","17,4"
"Vesterbro/Kgs. Enghave","0189","2016","Marts","17,5"
"Vesterbro/Kgs. Enghave","0190","2015","Januar","14,25"
"Vesterbro/Kgs. Enghave","0190","2015","Februar","14,25"
"Vesterbro/Kgs. Enghave","0190","2015","Marts","14"
"Vesterbro/Kgs. Enghave","0190","2015","April","15"
"Vesterbro/Kgs. Enghave","0190","2015","Maj","14,5"
"Vesterbro/Kgs. Enghave","0190","2015","Juni","15"
"Vesterbro/Kgs. Enghave","0190","2015","Juli","16,5"
"Vesterbro/Kgs. Enghave","0190","2015","August","11,4"
"Vesterbro/Kgs. Enghave","0190","2015","September","11,25"
"Vesterbro/Kgs. Enghave","0190","2015","Oktober","10,5"
"Vesterbro/Kgs. Enghave","0190","2015","November","13,8"
"Vesterbro/Kgs. Enghave","0190","2015","December","16"
"Vesterbro/Kgs. Enghave","0190","2016","Januar","13,25"
"Vesterbro/Kgs. Enghave","0190","2016","Februar","12,2"
"Vesterbro/Kgs. Enghave","0190","2016","Marts","14,5"
"Vesterbro/Kgs. Enghave","0191","2015","Januar","43"
"Vesterbro/Kgs. Enghave","0191","2015","Februar","42,25"
"Vesterbro/Kgs. Enghave","0191","2015","Marts","39,8"
"Vesterbro/Kgs. Enghave","0191","2015","April","38"
"Vesterbro/Kgs. Enghave","0191","2015","Maj","38,5"
"Vesterbro/Kgs. Enghave","0191","2015","Juni","41,4"
"Vesterbro/Kgs. Enghave","0191","2015","Juli","40"
"Vesterbro/Kgs. Enghave","0191","2015","August","34,4"
"Vesterbro/Kgs. Enghave","0191","2015","September","39,75"
"Vesterbro/Kgs. Enghave","0191","2015","Oktober","40,75"
"Vesterbro/Kgs. Enghave","0191","2015","November","48,6"
"Vesterbro/Kgs. Enghave","0191","2015","December","51,25"
"Vesterbro/Kgs. Enghave","0191","2016","Januar","53,5"
"Vesterbro/Kgs. Enghave","0191","2016","Februar","53,8"
"Vesterbro/Kgs. Enghave","0191","2016","Marts","53,75"
"Vesterbro/Kgs. Enghave","0192","2015","Januar","9,25"
"Vesterbro/Kgs. Enghave","0192","2015","Februar","7"
"Vesterbro/Kgs. Enghave","0192","2015","Marts","7,8"
"Vesterbro/Kgs. Enghave","0192","2015","April","9,25"
"Vesterbro/Kgs. Enghave","0192","2015","Maj","9"
"Vesterbro/Kgs. Enghave","0192","2015","Juni","10,4"
"Vesterbro/Kgs. Enghave","0192","2015","Juli","8,5"
"Vesterbro/Kgs. Enghave","0192","2015","August","10"
"Vesterbro/Kgs. Enghave","0192","2015","September","13"
"Vesterbro/Kgs. Enghave","0192","2015","Oktober","13,25"
"Vesterbro/Kgs. Enghave","0192","2015","November","14"
"Vesterbro/Kgs. Enghave","0192","2015","December","16,25"
"Vesterbro/Kgs. Enghave","0192","2016","Januar","13,25"
"Vesterbro/Kgs. Enghave","0192","2016","Februar","11,8"
"Vesterbro/Kgs. Enghave","0192","2016","Marts","11,5"
"Vesterbro/Kgs. Enghave","0193","2015","Januar","17,75"
"Vesterbro/Kgs. Enghave","0193","2015","Februar","19,25"
"Vesterbro/Kgs. Enghave","0193","2015","Marts","21"
"Vesterbro/Kgs. Enghave","0193","2015","April","17,75"
"Vesterbro/Kgs. Enghave","0193","2015","Maj","15,75"
"Vesterbro/Kgs. Enghave","0193","2015","Juni","15,2"
"Vesterbro/Kgs. Enghave","0193","2015","Juli","17,75"
"Vesterbro/Kgs. Enghave","0193","2015","August","16,8"
"Vesterbro/Kgs. Enghave","0193","2015","September","19"
"Vesterbro/Kgs. Enghave","0193","2015","Oktober","20,5"
"Vesterbro/Kgs. Enghave","0193","2015","November","22"
"Vesterbro/Kgs. Enghave","0193","2015","December","18,5"
"Vesterbro/Kgs. Enghave","0193","2016","Januar","19,25"
"Vesterbro/Kgs. Enghave","0193","2016","Februar","18,2"
"Vesterbro/Kgs. Enghave","0193","2016","Marts","19,5"
"Vesterbro/Kgs. Enghave","0194","2015","Januar","26,25"
"Vesterbro/Kgs. Enghave","0194","2015","Februar","27,25"
"Vesterbro/Kgs. Enghave","0194","2015","Marts","26,4"
"Vesterbro/Kgs. Enghave","0194","2015","April","29,5"
"Vesterbro/Kgs. Enghave","0194","2015","Maj","29,25"
"Vesterbro/Kgs. Enghave","0194","2015","Juni","25,2"
"Vesterbro/Kgs. Enghave","0194","2015","Juli","23,75"
"Vesterbro/Kgs. Enghave","0194","2015","August","23,6"
"Vesterbro/Kgs. Enghave","0194","2015","September","24"
"Vesterbro/Kgs. Enghave","0194","2015","Oktober","26"
"Vesterbro/Kgs. Enghave","0194","2015","November","23,4"
"Vesterbro/Kgs. Enghave","0194","2015","December","22,25"
"Vesterbro/Kgs. Enghave","0194","2016","Januar","22,75"
"Vesterbro/Kgs. Enghave","0194","2016","Februar","19"
"Vesterbro/Kgs. Enghave","0194","2016","Marts","18,5"
"Vesterbro/Kgs. Enghave","0195","2015","Januar","26,25"
"Vesterbro/Kgs. Enghave","0195","2015","Februar","23"
"Vesterbro/Kgs. Enghave","0195","2015","Marts","22"
"Vesterbro/Kgs. Enghave","0195","2015","April","23,75"
"Vesterbro/Kgs. Enghave","0195","2015","Maj","29,75"
"Vesterbro/Kgs. Enghave","0195","2015","Juni","32,8"
"Vesterbro/Kgs. Enghave","0195","2015","Juli","33,5"
"Vesterbro/Kgs. Enghave","0195","2015","August","34"
"Vesterbro/Kgs. Enghave","0195","2015","September","29,25"
"Vesterbro/Kgs. Enghave","0195","2015","Oktober","31,5"
"Vesterbro/Kgs. Enghave","0195","2015","November","33"
"Vesterbro/Kgs. Enghave","0195","2015","December","29,75"
"Vesterbro/Kgs. Enghave","0195","2016","Januar","31"
"Vesterbro/Kgs. Enghave","0195","2016","Februar","35,4"
"Vesterbro/Kgs. Enghave","0195","2016","Marts","35,75"
"Vesterbro/Kgs. Enghave","0196","2015","Januar","36,5"
"Vesterbro/Kgs. Enghave","0196","2015","Februar","35,25"
"Vesterbro/Kgs. Enghave","0196","2015","Marts","41,2"
"Vesterbro/Kgs. Enghave","0196","2015","April","42,25"
"Vesterbro/Kgs. Enghave","0196","2015","Maj","39,75"
"Vesterbro/Kgs. Enghave","0196","2015","Juni","43"
"Vesterbro/Kgs. Enghave","0196","2015","Juli","44,25"
"Vesterbro/Kgs. Enghave","0196","2015","August","47,8"
"Vesterbro/Kgs. Enghave","0196","2015","September","50,5"
"Vesterbro/Kgs. Enghave","0196","2015","Oktober","47"
"Vesterbro/Kgs. Enghave","0196","2015","November","46,6"
"Vesterbro/Kgs. Enghave","0196","2015","December","49"
"Vesterbro/Kgs. Enghave","0196","2016","Januar","53,5"
"Vesterbro/Kgs. Enghave","0196","2016","Februar","57,8"
"Vesterbro/Kgs. Enghave","0196","2016","Marts","49,25"
"Vesterbro/Kgs. Enghave","0197","2015","Januar","12"
"Vesterbro/Kgs. Enghave","0197","2015","Februar","11"
"Vesterbro/Kgs. Enghave","0197","2015","Marts","11"
"Vesterbro/Kgs. Enghave","0197","2015","April","11"
"Vesterbro/Kgs. Enghave","0197","2015","Maj","14"
"Vesterbro/Kgs. Enghave","0197","2015","Juni","13"
"Vesterbro/Kgs. Enghave","0197","2015","Juli","14"
"Vesterbro/Kgs. Enghave","0197","2015","August","13,8"
"Vesterbro/Kgs. Enghave","0197","2015","September","14,25"
"Vesterbro/Kgs. Enghave","0197","2015","Oktober","17,25"
"Vesterbro/Kgs. Enghave","0197","2015","November","16,8"
"Vesterbro/Kgs. Enghave","0197","2015","December","17"
"Vesterbro/Kgs. Enghave","0197","2016","Januar","16,5"
"Vesterbro/Kgs. Enghave","0197","2016","Februar","19,2"
"Vesterbro/Kgs. Enghave","0197","2016","Marts","17,75"
"Vesterbro/Kgs. Enghave","0198","2015","Januar","5,75"
"Vesterbro/Kgs. Enghave","0198","2015","Februar","5,5"
"Vesterbro/Kgs. Enghave","0198","2015","Marts","6,6"
"Vesterbro/Kgs. Enghave","0198","2015","April","6,5"
"Vesterbro/Kgs. Enghave","0198","2015","Maj","7"
"Vesterbro/Kgs. Enghave","0198","2015","Juni","7,8"
"Vesterbro/Kgs. Enghave","0198","2015","Juli","7,75"
"Vesterbro/Kgs. Enghave","0198","2015","August","8"
"Vesterbro/Kgs. Enghave","0198","2015","September","7,25"
"Vesterbro/Kgs. Enghave","0198","2015","Oktober","6"
"Vesterbro/Kgs. Enghave","0198","2015","November","8,6"
"Vesterbro/Kgs. Enghave","0198","2015","December","7,75"
"Vesterbro/Kgs. Enghave","0198","2016","Januar","7,25"
"Vesterbro/Kgs. Enghave","0198","2016","Februar","5,6"
"Vesterbro/Kgs. Enghave","0198","2016","Marts","5"
"Vesterbro/Kgs. Enghave","0199","2015","Januar","25,5"
"Vesterbro/Kgs. Enghave","0199","2015","Februar","23,5"
"Vesterbro/Kgs. Enghave","0199","2015","Marts","28"
"Vesterbro/Kgs. Enghave","0199","2015","April","33,25"
"Vesterbro/Kgs. Enghave","0199","2015","Maj","29,75"
"Vesterbro/Kgs. Enghave","0199","2015","Juni","32,6"
"Vesterbro/Kgs. Enghave","0199","2015","Juli","33,5"
"Vesterbro/Kgs. Enghave","0199","2015","August","31,8"
"Vesterbro/Kgs. Enghave","0199","2015","September","31,25"
"Vesterbro/Kgs. Enghave","0199","2015","Oktober","34,25"
"Vesterbro/Kgs. Enghave","0199","2015","November","36,6"
"Vesterbro/Kgs. Enghave","0199","2015","December","34,5"
"Vesterbro/Kgs. Enghave","0199","2016","Januar","33,25"
"Vesterbro/Kgs. Enghave","0199","2016","Februar","35,2"
"Vesterbro/Kgs. Enghave","0199","2016","Marts","34,25"
"Vesterbro/Kgs. Enghave","0200","2015","Januar","27"
"Vesterbro/Kgs. Enghave","0200","2015","Februar","24,5"
"Vesterbro/Kgs. Enghave","0200","2015","Marts","25,6"
"Vesterbro/Kgs. Enghave","0200","2015","April","28"
"Vesterbro/Kgs. Enghave","0200","2015","Maj","27,5"
"Vesterbro/Kgs. Enghave","0200","2015","Juni","23,8"
"Vesterbro/Kgs. Enghave","0200","2015","Juli","22,25"
"Vesterbro/Kgs. Enghave","0200","2015","August","21,2"
"Vesterbro/Kgs. Enghave","0200","2015","September","21,75"
"Vesterbro/Kgs. Enghave","0200","2015","Oktober","22"
"Vesterbro/Kgs. Enghave","0200","2015","November","26,2"
"Vesterbro/Kgs. Enghave","0200","2015","December","26"
"Vesterbro/Kgs. Enghave","0200","2016","Januar","24,75"
"Vesterbro/Kgs. Enghave","0200","2016","Februar","22"
"Vesterbro/Kgs. Enghave","0200","2016","Marts","23,25"
"Vesterbro/Kgs. Enghave","0201","2015","Januar","16,75"
"Vesterbro/Kgs. Enghave","0201","2015","Februar","17,25"
"Vesterbro/Kgs. Enghave","0201","2015","Marts","14,8"
"Vesterbro/Kgs. Enghave","0201","2015","April","15,75"
"Vesterbro/Kgs. Enghave","0201","2015","Maj","14,75"
"Vesterbro/Kgs. Enghave","0201","2015","Juni","15"
"Vesterbro/Kgs. Enghave","0201","2015","Juli","15,5"
"Vesterbro/Kgs. Enghave","0201","2015","August","15,6"
"Vesterbro/Kgs. Enghave","0201","2015","September","16,5"
"Vesterbro/Kgs. Enghave","0201","2015","Oktober","15,5"
"Vesterbro/Kgs. Enghave","0201","2015","November","18,8"
"Vesterbro/Kgs. Enghave","0201","2015","December","18"
"Vesterbro/Kgs. Enghave","0201","2016","Januar","19"
"Vesterbro/Kgs. Enghave","0201","2016","Februar","20,2"
"Vesterbro/Kgs. Enghave","0201","2016","Marts","21,25"
"Vesterbro/Kgs. Enghave","0202","2015","Januar","4,25"
"Vesterbro/Kgs. Enghave","0202","2015","Februar","3"
"Vesterbro/Kgs. Enghave","0202","2015","Juni","3,4"
"Vesterbro/Kgs. Enghave","0202","2015","Juli","5"
"Vesterbro/Kgs. Enghave","0202","2015","August","5,8"
"Vesterbro/Kgs. Enghave","0202","2015","September","6,25"
"Vesterbro/Kgs. Enghave","0202","2015","Oktober","7"
"Vesterbro/Kgs. Enghave","0202","2015","November","8,4"
"Vesterbro/Kgs. Enghave","0202","2015","December","7,5"
"Vesterbro/Kgs. Enghave","0202","2016","Januar","8,75"
"Vesterbro/Kgs. Enghave","0202","2016","Februar","8,2"
"Vesterbro/Kgs. Enghave","0202","2016","Marts","8,5"
"Vesterbro/Kgs. Enghave","0205","2015","Januar","4"
