region	sex	age	country of origin	2017Q1	2017Q2	2017Q3	2017Q4	2018Q1	2018Q2	2018Q3	2018Q4
Copenhagen	Women	20-24 years	Nepal	171	175	174	180	166	169	158	170
Copenhagen	Women	20-24 years	North Korea	11	14	13	14	10	8	7	8
Copenhagen	Women	20-24 years	Oman	1	1	1	1	1	1	1	1
Copenhagen	Women	20-24 years	Pakistan	328	324	326	321	314	311	310	304
Copenhagen	Women	20-24 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Saudi Arabia	4	5	5	5	4	8	6	6
Copenhagen	Women	20-24 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Singapore	31	25	21	28	22	26	18	30
Copenhagen	Women	20-24 years	Sri Lanka	39	42	43	50	47	50	49	49
Copenhagen	Women	20-24 years	South Korea	58	70	59	62	54	50	47	58
Copenhagen	Women	20-24 years	Syria	79	80	87	89	83	97	96	95
Copenhagen	Women	20-24 years	Tajikistan	1	1	1	2	2	2	2	2
Copenhagen	Women	20-24 years	Taiwan	10	8	8	13	12	9	7	11
Copenhagen	Women	20-24 years	Thailand	68	64	65	74	68	82	77	84
Copenhagen	Women	20-24 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Uzbekistan	0	0	0	0	0	1	0	0
Copenhagen	Women	20-24 years	Vietnam	90	96	97	100	102	109	106	108
Copenhagen	Women	20-24 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Yemen	11	11	11	10	9	9	6	6
Copenhagen	Women	20-24 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Australia	122	135	127	144	134	126	114	125
Copenhagen	Women	20-24 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Fiji	1	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	New Zealand	19	17	16	19	16	17	14	24
Copenhagen	Women	20-24 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Tonga	0	0	0	0	0	0	0	1
Copenhagen	Women	20-24 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	20-24 years	Stateless	7	7	6	7	8	7	6	6
Copenhagen	Women	20-24 years	Not stated	2	4	4	3	3	6	4	3
Copenhagen	Women	25-29 years	Total	43573	44017	44058	44461	44785	44924	44997	45481
Copenhagen	Women	25-29 years	Denmark	31799	32013	31986	32215	32384	32426	32422	32660
Copenhagen	Women	25-29 years	Albania	9	10	10	10	13	14	15	15
Copenhagen	Women	25-29 years	Andorra	1	1	1	0	0	0	0	0
Copenhagen	Women	25-29 years	Belgium	28	32	30	37	41	38	44	49
Copenhagen	Women	25-29 years	Bosnia and Herzegovina	164	165	157	157	151	141	131	129
Copenhagen	Women	25-29 years	Bulgaria	161	167	166	167	168	165	169	174
Copenhagen	Women	25-29 years	Cyprus	6	6	5	8	8	6	6	6
Copenhagen	Women	25-29 years	Estonia	79	85	83	82	90	92	92	92
Copenhagen	Women	25-29 years	Finland	142	157	141	161	163	160	160	175
Copenhagen	Women	25-29 years	France	245	253	270	279	295	307	306	310
Copenhagen	Women	25-29 years	Greece	144	153	147	156	162	166	163	192
Copenhagen	Women	25-29 years	Belarus	16	14	13	13	12	12	13	14
Copenhagen	Women	25-29 years	Ireland	35	33	34	32	30	26	28	27
Copenhagen	Women	25-29 years	Iceland	254	257	253	251	256	244	243	261
Copenhagen	Women	25-29 years	Italy	333	351	362	378	385	403	395	397
Copenhagen	Women	25-29 years	Yugoslavia	139	149	155	154	149	149	155	150
Copenhagen	Women	25-29 years	Yugoslavia, Federal Republic	5	5	4	5	4	3	3	4
Copenhagen	Women	25-29 years	Kosovo	12	12	13	13	11	15	16	17
Copenhagen	Women	25-29 years	Croatia	31	35	33	36	39	43	43	44
Copenhagen	Women	25-29 years	Latvia	127	125	128	119	123	120	124	116
Copenhagen	Women	25-29 years	Liechtenstein	1	1	1	1	1	2	2	1
Copenhagen	Women	25-29 years	Lithuania	285	292	302	312	322	326	313	322
Copenhagen	Women	25-29 years	Luxembourg	13	14	13	12	10	9	9	9
Copenhagen	Women	25-29 years	Republic of North Macedonia	80	74	72	73	70	80	82	86
Copenhagen	Women	25-29 years	Malta	1	1	1	1	1	2	2	2
Copenhagen	Women	25-29 years	Moldova	16	17	16	19	20	19	20	22
Copenhagen	Women	25-29 years	Monaco	1	1	1	1	1	1	0	0
Copenhagen	Women	25-29 years	Montenegro	4	4	3	3	3	3	3	2
Copenhagen	Women	25-29 years	Netherlands	99	97	100	116	127	138	136	129
Copenhagen	Women	25-29 years	Northern Ireland	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Norway	706	710	696	699	705	712	687	684
Copenhagen	Women	25-29 years	Poland	514	506	507	516	517	507	485	488
Copenhagen	Women	25-29 years	Portugal	80	91	95	98	99	97	95	102
Copenhagen	Women	25-29 years	Romania	363	356	349	343	349	347	338	341
Copenhagen	Women	25-29 years	Russia	152	145	143	134	138	137	139	139
Copenhagen	Women	25-29 years	San Marino	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Switzerland	63	67	68	74	79	77	79	84
Copenhagen	Women	25-29 years	Serbia	22	26	23	24	25	27	29	27
Copenhagen	Women	25-29 years	Serbia and Montenegro	5	4	4	4	4	3	3	3
Copenhagen	Women	25-29 years	Slovakia	53	58	65	70	66	78	82	85
Copenhagen	Women	25-29 years	Slovenia	13	17	14	14	14	14	13	15
Copenhagen	Women	25-29 years	Soviet Union	17	20	20	19	17	17	18	17
Copenhagen	Women	25-29 years	Spain	277	283	290	286	278	282	282	284
Copenhagen	Women	25-29 years	United Kingdom	222	246	253	271	274	273	274	284
Copenhagen	Women	25-29 years	Sweden	602	618	598	613	625	620	607	609
Copenhagen	Women	25-29 years	Czech Republic	37	47	44	43	51	51	53	60
Copenhagen	Women	25-29 years	Czechoslovakia	3	4	4	5	5	4	5	6
Copenhagen	Women	25-29 years	Turkey	381	385	392	383	398	389	386	388
Copenhagen	Women	25-29 years	GDR	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Germany	691	689	705	695	714	740	741	769
Copenhagen	Women	25-29 years	Ukraine	75	77	82	84	82	84	86	86
Copenhagen	Women	25-29 years	Hungary	105	119	120	124	129	127	137	136
Copenhagen	Women	25-29 years	Vatican City State	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Austria	65	69	69	62	62	59	59	57
Copenhagen	Women	25-29 years	Europe not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Algeria	16	16	15	15	14	15	15	15
Copenhagen	Women	25-29 years	Angola	4	5	7	6	5	4	4	5
Copenhagen	Women	25-29 years	Benin	2	2	2	2	2	2	1	2
Copenhagen	Women	25-29 years	Botswana	0	0	0	0	0	0	1	1
Copenhagen	Women	25-29 years	Burkina Faso	1	1	1	1	1	1	0	0
Copenhagen	Women	25-29 years	Burundi	9	9	8	8	9	10	10	9
Copenhagen	Women	25-29 years	Cameroon	10	10	9	8	8	6	8	8
Copenhagen	Women	25-29 years	Central African Republic	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Comoros	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Congo, Democratic Republic	8	6	4	5	5	5	5	5
Copenhagen	Women	25-29 years	Congo, Republic	3	3	3	5	6	6	7	5
Copenhagen	Women	25-29 years	Djibouti	5	4	3	4	4	4	4	4
Copenhagen	Women	25-29 years	Egypt	39	38	41	41	35	38	40	36
Copenhagen	Women	25-29 years	Ivory Coast	12	11	9	10	10	12	11	11
Copenhagen	Women	25-29 years	Eritrea	7	7	8	8	8	8	10	11
Copenhagen	Women	25-29 years	Ethiopia	43	41	42	41	38	37	38	42
Copenhagen	Women	25-29 years	Gabon	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Gambia, The	19	19	17	19	20	19	22	22
Copenhagen	Women	25-29 years	Ghana	44	48	43	40	38	37	38	38
Copenhagen	Women	25-29 years	Guinea	4	3	2	3	3	3	3	3
Copenhagen	Women	25-29 years	Guinea-Bissau	3	3	3	3	2	2	2	2
Copenhagen	Women	25-29 years	Cape Verde	2	2	2	1	0	0	0	0
Copenhagen	Women	25-29 years	Kenya	22	22	24	24	25	26	28	27
Copenhagen	Women	25-29 years	Lesotho	2	2	2	2	2	2	2	2
Copenhagen	Women	25-29 years	Liberia	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Libya	2	2	2	2	2	2	1	1
Copenhagen	Women	25-29 years	Madagascar	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Malawi	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Mali	0	0	0	0	1	1	1	0
Copenhagen	Women	25-29 years	Morocco	215	221	221	217	223	228	228	218
Copenhagen	Women	25-29 years	Mauritania	1	1	1	1	1	1	2	2
Copenhagen	Women	25-29 years	Mauritius	1	0	1	2	2	2	2	1
Copenhagen	Women	25-29 years	Mozambique	2	2	2	1	1	1	1	1
Copenhagen	Women	25-29 years	Namibia	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Niger	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Nigeria	15	16	17	20	17	15	15	15
Copenhagen	Women	25-29 years	Reunion	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Rwanda	10	10	9	8	7	8	9	9
Copenhagen	Women	25-29 years	Sao Tome and Principe	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Senegal	3	3	3	3	3	0	0	0
Copenhagen	Women	25-29 years	Seychelles	0	0	1	1	1	1	1	1
Copenhagen	Women	25-29 years	Sierra Leone	6	6	6	6	5	6	5	5
Copenhagen	Women	25-29 years	Somalia	201	206	201	192	197	187	182	186
Copenhagen	Women	25-29 years	Spanish territories in Africa	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Saint Helena	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Sudan	5	5	6	6	7	9	9	8
Copenhagen	Women	25-29 years	Eswantini	1	1	1	0	0	0	0	0
Copenhagen	Women	25-29 years	South Africa	6	5	4	5	6	9	10	10
Copenhagen	Women	25-29 years	South Sudan	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Southwest Africa	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Tanzania	14	14	12	12	13	12	13	12
Copenhagen	Women	25-29 years	Chad	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Togo	0	0	0	1	2	2	3	2
Copenhagen	Women	25-29 years	Tunisia	14	13	19	19	21	19	18	20
Copenhagen	Women	25-29 years	Uganda	46	44	45	42	39	35	34	32
Copenhagen	Women	25-29 years	Zambia	6	5	6	4	3	3	3	4
Copenhagen	Women	25-29 years	Zimbabwe	3	3	3	3	2	2	3	4
Copenhagen	Women	25-29 years	Equatorial Guinea	1	1	1	1	1	1	1	1
Copenhagen	Women	25-29 years	Africa not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Canada	98	97	98	91	89	94	100	109
Copenhagen	Women	25-29 years	USA	324	327	329	334	335	347	351	362
Copenhagen	Women	25-29 years	North America not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Antigua and Barbuda	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Argentina	103	97	132	148	138	154	189	205
Copenhagen	Women	25-29 years	Aruba	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Bahamas	1	1	1	1	1	1	1	1
Copenhagen	Women	25-29 years	Barbados	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Belize	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Bermuda	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Bolivia	6	6	6	4	4	4	5	4
Copenhagen	Women	25-29 years	Brazil	89	87	90	97	113	104	102	111
Copenhagen	Women	25-29 years	British West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Chile	37	39	48	53	56	65	74	84
Copenhagen	Women	25-29 years	Colombia	30	28	26	28	23	25	28	30
Copenhagen	Women	25-29 years	Costa Rica	1	3	3	2	2	2	2	2
Copenhagen	Women	25-29 years	Cuba	11	9	10	10	11	11	13	12
Copenhagen	Women	25-29 years	Curacao	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Dominica	1	1	1	1	0	0	0	0
Copenhagen	Women	25-29 years	Dominican Republic	5	4	4	4	4	4	6	6
Copenhagen	Women	25-29 years	Ecuador	7	6	5	5	6	7	6	8
Copenhagen	Women	25-29 years	El Salvador	3	3	3	3	3	3	4	4
Copenhagen	Women	25-29 years	Falkland Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	French Guiana	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	French West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Grenada	0	0	0	1	1	1	1	1
Copenhagen	Women	25-29 years	Guadeloupe	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Guatemala	0	0	0	1	1	2	1	1
Copenhagen	Women	25-29 years	Guyana	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Haiti	0	0	0	0	0	0	0	1
Copenhagen	Women	25-29 years	Netherlands Antilles	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Honduras	0	0	0	0	1	1	1	1
Copenhagen	Women	25-29 years	Jamaica	2	2	2	2	3	2	2	2
Copenhagen	Women	25-29 years	Martinique	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Mexico	32	37	33	39	43	45	48	55
Copenhagen	Women	25-29 years	Nauru	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Nicaragua	2	1	1	2	2	2	2	2
Copenhagen	Women	25-29 years	Panama	2	2	2	1	1	0	0	0
Copenhagen	Women	25-29 years	Paraguay	1	1	1	2	2	2	2	2
Copenhagen	Women	25-29 years	Peru	15	16	16	17	16	16	13	15
Copenhagen	Women	25-29 years	Puerto Rico	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Saint Kitts and Nevis	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Saint Lucia	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Saint Vincent and the Grenadines	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Suriname	2	2	2	2	1	1	1	1
Copenhagen	Women	25-29 years	Trinidad and Tobago	2	1	1	0	0	0	0	0
Copenhagen	Women	25-29 years	Uruguay	7	8	9	11	10	9	9	9
Copenhagen	Women	25-29 years	Venezuela	19	17	17	15	16	17	17	15
Copenhagen	Women	25-29 years	West Indies	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	South and central America not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Abu Dhabi	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Afghanistan	101	104	104	111	112	113	112	115
Copenhagen	Women	25-29 years	Armenia	11	10	12	11	11	12	15	16
Copenhagen	Women	25-29 years	Azerbaijan	2	2	3	3	3	3	3	3
Copenhagen	Women	25-29 years	Bahrain	2	2	2	2	1	0	1	1
Copenhagen	Women	25-29 years	Bangladesh	75	76	77	77	78	76	69	69
Copenhagen	Women	25-29 years	Bhutan	1	1	1	1	2	2	2	1
Copenhagen	Women	25-29 years	Brunei	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Cambodia	5	5	5	4	4	4	5	6
Copenhagen	Women	25-29 years	Dubai	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Philippines	296	300	292	311	311	305	313	332
Copenhagen	Women	25-29 years	United Arab Emirates	2	3	3	3	2	1	2	2
Copenhagen	Women	25-29 years	Georgia	5	7	7	7	7	6	7	6
Copenhagen	Women	25-29 years	Hong Kong	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	India	215	223	239	228	219	230	243	240
Copenhagen	Women	25-29 years	Indochina	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Indonesia	23	25	25	24	26	26	24	22
Copenhagen	Women	25-29 years	Iraq	274	273	277	273	286	301	305	307
Copenhagen	Women	25-29 years	Iran	182	180	181	184	186	195	203	200
Copenhagen	Women	25-29 years	Israel	16	19	18	20	20	22	22	20
Copenhagen	Women	25-29 years	Japan	40	35	33	33	30	29	35	39
Copenhagen	Women	25-29 years	Jordan	50	49	51	49	49	48	53	53
Copenhagen	Women	25-29 years	Kazakhstan	12	13	13	10	10	12	10	12
Copenhagen	Women	25-29 years	China	424	410	402	424	428	415	428	428
Copenhagen	Women	25-29 years	Kyrgyzstan	2	2	2	2	2	2	2	2
Copenhagen	Women	25-29 years	Kuwait	6	7	6	6	5	6	8	8
Copenhagen	Women	25-29 years	Laos	2	2	2	2	2	2	2	3
Copenhagen	Women	25-29 years	Lebanon	233	238	239	250	250	248	250	256
Copenhagen	Women	25-29 years	Macao	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Malaysia	8	10	10	8	5	8	7	8
Copenhagen	Women	25-29 years	Maldives	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Middle East not stated	1	1	1	1	1	1	0	0
Copenhagen	Women	25-29 years	Mongolia	0	1	1	2	2	3	3	3
Copenhagen	Women	25-29 years	Myanmar	2	2	2	1	1	2	3	3
Copenhagen	Women	25-29 years	Nepal	315	340	337	349	330	332	330	333
Copenhagen	Women	25-29 years	North Korea	5	4	5	6	7	7	6	6
Copenhagen	Women	25-29 years	Oman	0	0	0	1	1	1	1	1
Copenhagen	Women	25-29 years	Pakistan	426	426	418	407	428	433	433	433
Copenhagen	Women	25-29 years	West bank and Gaza	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Qatar	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Saudi Arabia	6	6	6	8	8	7	6	6
Copenhagen	Women	25-29 years	Sikkim	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Singapore	16	19	20	23	22	24	24	26
Copenhagen	Women	25-29 years	Sri Lanka	46	48	47	48	52	56	53	59
Copenhagen	Women	25-29 years	South Korea	44	49	55	59	61	56	62	67
Copenhagen	Women	25-29 years	Syria	53	60	60	65	72	73	74	79
Copenhagen	Women	25-29 years	Tajikistan	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Taiwan	11	15	17	19	20	17	20	22
Copenhagen	Women	25-29 years	Thailand	101	98	103	107	114	107	105	98
Copenhagen	Women	25-29 years	Trucial Oman	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Turkmenistan	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Uzbekistan	6	4	5	5	5	5	5	3
Copenhagen	Women	25-29 years	Vietnam	139	146	138	132	121	121	124	126
Copenhagen	Women	25-29 years	North Yemen	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Yemen	2	3	4	4	5	5	7	6
Copenhagen	Women	25-29 years	Asia not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Australia	105	108	122	118	120	123	130	141
Copenhagen	Women	25-29 years	Cook Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Fiji	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	French territories in the Pacific	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Kiribati	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Marshall Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	New Zealand	20	21	21	21	21	25	24	22
Copenhagen	Women	25-29 years	Papua New Guinea	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Solomon Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Samoa	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Tonga	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Tuvalu	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Vanuatu	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	East Timor	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Pacific Islands	0	0	0	0	0	0	0	0
Copenhagen	Women	25-29 years	Stateless	4	3	4	3	3	4	3	3
Copenhagen	Women	25-29 years	Not stated	1	1	1	1	1	1	2	3
Copenhagen	Women	30-34 years	Total	31185	31530	31713	31920	32014	32432	32903	33143
Copenhagen	Women	30-34 years	Denmark	21473	21676	21846	21845	21839	22012	22260	22351
Copenhagen	Women	30-34 years	Albania	13	13	13	13	14	15	16	17
Copenhagen	Women	30-34 years	Andorra	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Belgium	27	30	29	25	24	29	28	22
Copenhagen	Women	30-34 years	Bosnia and Herzegovina	148	151	156	156	159	158	159	157
Copenhagen	Women	30-34 years	Bulgaria	116	112	117	122	121	128	125	136
Copenhagen	Women	30-34 years	Cyprus	1	1	1	1	2	2	2	3
Copenhagen	Women	30-34 years	Estonia	44	44	45	47	47	49	51	56
Copenhagen	Women	30-34 years	Finland	119	117	113	116	125	130	131	122
Copenhagen	Women	30-34 years	France	168	165	167	163	173	184	189	197
Copenhagen	Women	30-34 years	Greece	101	105	112	112	114	116	121	132
Copenhagen	Women	30-34 years	Belarus	11	11	13	13	15	15	18	18
Copenhagen	Women	30-34 years	Ireland	27	27	30	31	35	37	36	35
Copenhagen	Women	30-34 years	Iceland	199	195	194	189	183	183	188	177
Copenhagen	Women	30-34 years	Italy	227	233	235	239	243	263	271	280
Copenhagen	Women	30-34 years	Yugoslavia	123	121	119	123	122	125	121	122
Copenhagen	Women	30-34 years	Yugoslavia, Federal Republic	3	3	4	3	5	5	5	4
Copenhagen	Women	30-34 years	Kosovo	9	11	12	13	11	10	10	10
Copenhagen	Women	30-34 years	Croatia	23	21	23	26	28	31	33	30
Copenhagen	Women	30-34 years	Latvia	90	94	95	101	109	110	111	115
Copenhagen	Women	30-34 years	Liechtenstein	1	1	1	1	0	0	0	0
Copenhagen	Women	30-34 years	Lithuania	165	168	170	189	191	195	210	206
Copenhagen	Women	30-34 years	Luxembourg	4	4	4	5	6	8	7	5
Copenhagen	Women	30-34 years	Republic of North Macedonia	94	94	93	87	95	94	91	85
Copenhagen	Women	30-34 years	Malta	1	2	2	3	0	0	1	2
Copenhagen	Women	30-34 years	Moldova	8	8	9	11	9	9	8	8
Copenhagen	Women	30-34 years	Monaco	0	0	0	0	0	0	1	1
Copenhagen	Women	30-34 years	Montenegro	8	6	6	5	5	6	6	6
Copenhagen	Women	30-34 years	Netherlands	66	61	67	64	65	70	73	77
Copenhagen	Women	30-34 years	Northern Ireland	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Norway	357	373	378	382	382	396	410	410
Copenhagen	Women	30-34 years	Poland	525	542	535	534	527	542	535	530
Copenhagen	Women	30-34 years	Portugal	75	80	77	83	86	82	76	73
Copenhagen	Women	30-34 years	Romania	219	219	226	250	246	269	293	308
Copenhagen	Women	30-34 years	Russia	148	162	165	176	176	176	179	179
Copenhagen	Women	30-34 years	San Marino	1	1	1	1	1	0	0	0
Copenhagen	Women	30-34 years	Switzerland	37	37	39	42	41	43	43	49
Copenhagen	Women	30-34 years	Serbia	30	30	27	29	26	24	27	27
Copenhagen	Women	30-34 years	Serbia and Montenegro	2	5	4	3	3	4	4	5
Copenhagen	Women	30-34 years	Slovakia	35	37	37	37	36	37	36	40
Copenhagen	Women	30-34 years	Slovenia	16	14	14	12	11	13	14	13
Copenhagen	Women	30-34 years	Soviet Union	11	11	13	14	17	17	17	18
Copenhagen	Women	30-34 years	Spain	197	210	208	215	223	219	220	227
Copenhagen	Women	30-34 years	United Kingdom	154	155	155	166	172	175	181	177
Copenhagen	Women	30-34 years	Sweden	418	430	431	437	453	472	489	482
Copenhagen	Women	30-34 years	Czech Republic	26	27	24	27	26	26	27	24
Copenhagen	Women	30-34 years	Czechoslovakia	7	7	2	2	2	2	2	2
Copenhagen	Women	30-34 years	Turkey	357	347	352	346	369	360	362	360
Copenhagen	Women	30-34 years	GDR	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Germany	398	406	395	404	394	407	417	429
Copenhagen	Women	30-34 years	Ukraine	115	114	110	106	103	106	101	109
Copenhagen	Women	30-34 years	Hungary	83	83	82	79	83	91	91	92
Copenhagen	Women	30-34 years	Vatican City State	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Austria	32	32	34	35	36	37	32	35
Copenhagen	Women	30-34 years	Europe not stated	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Algeria	18	18	16	18	19	19	16	19
Copenhagen	Women	30-34 years	Angola	4	3	3	2	2	2	2	1
Copenhagen	Women	30-34 years	Benin	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Botswana	1	1	1	1	1	1	1	1
Copenhagen	Women	30-34 years	Burkina Faso	1	1	1	0	0	0	1	1
Copenhagen	Women	30-34 years	Burundi	6	6	7	7	7	7	7	6
Copenhagen	Women	30-34 years	Cameroon	16	17	17	16	14	15	15	12
Copenhagen	Women	30-34 years	Central African Republic	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Comoros	1	1	1	1	1	1	0	0
Copenhagen	Women	30-34 years	Congo, Democratic Republic	7	8	6	5	5	4	4	4
Copenhagen	Women	30-34 years	Congo, Republic	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Djibouti	0	0	1	1	1	1	1	2
Copenhagen	Women	30-34 years	Egypt	42	42	47	46	48	48	48	52
Copenhagen	Women	30-34 years	Ivory Coast	14	14	14	15	15	14	15	13
Copenhagen	Women	30-34 years	Eritrea	15	15	15	15	15	16	16	16
Copenhagen	Women	30-34 years	Ethiopia	49	46	45	46	46	48	50	52
Copenhagen	Women	30-34 years	Gabon	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Gambia, The	18	19	18	17	18	17	18	19
Copenhagen	Women	30-34 years	Ghana	47	44	40	40	41	38	39	36
Copenhagen	Women	30-34 years	Guinea	0	1	2	2	2	2	2	2
Copenhagen	Women	30-34 years	Guinea-Bissau	1	2	2	2	1	2	1	2
Copenhagen	Women	30-34 years	Cape Verde	2	2	2	3	4	4	4	3
Copenhagen	Women	30-34 years	Kenya	34	31	30	29	28	26	27	30
Copenhagen	Women	30-34 years	Lesotho	1	1	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Liberia	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Libya	2	2	2	3	2	2	3	1
Copenhagen	Women	30-34 years	Madagascar	1	1	1	1	1	1	1	1
Copenhagen	Women	30-34 years	Malawi	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Mali	1	1	1	1	1	1	1	1
Copenhagen	Women	30-34 years	Morocco	208	202	194	194	198	193	207	214
Copenhagen	Women	30-34 years	Mauritania	0	0	0	0	0	0	0	0
Copenhagen	Women	30-34 years	Mauritius	3	4	5	5	4	3	4	5
