FID,id,wkb_geometry,status,driftsplan_navn,arbejdssted_navn,arbejdssted_id,tekst_id,lokaludvalg,byrumstype,underordnet_byrumstype,stednavn,underordnet_stednavn,kgb_kategori,geoobjekttypeid,kommentar,har_sensor,puma_geoobjektid
affaldskurve_puma.5734,5734,MULTIPOINT ((12.583159667397009 55.68197476047501)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gothersgade,,12.2.9 Tårnkurv,1c1e2f1a-5121-41b2-9a00-5fc6b883a040,,true,542bd8f3-5293-4d22-8023-75e9d3ecc6cc
affaldskurve_puma.5736,5736,MULTIPOINT ((12.547431191256322 55.68820146349191)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Øvrig gade,Kvarteret ved Blågårds Plads,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,33e3386c-f771-46d1-835c-70566331be9a
affaldskurve_puma.5739,5739,MULTIPOINT ((12.531705410012997 55.714410595074014)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Øvrig gade,Frederiksborgvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,e03bc682-ae9f-4fbc-9203-c71c0cb9a6ae
affaldskurve_puma.5740,5740,MULTIPOINT ((12.632888439991593 55.65484840397315)),IDrift,Bydækkende drift,,,,,,,,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,bfcb1f38-f9f6-4223-9030-952c150a8c96
affaldskurve_puma.5741,5741,MULTIPOINT ((12.543113556768951 55.70204837168555)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Øvrig gade,Nørrebroparken,,12.2.11 Kampvognskurv,dcf57fee-2e63-49d5-a81a-898480cf3f02,,false,beb3aca8-e1ed-4a27-bae5-91ae18597d42
affaldskurve_puma.5742,5742,MULTIPOINT ((12.581138164150165 55.68128640548035)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,Tårnkurv 140L 2020,e011b857-d3ad-449e-b3c7-28ca40580435,,true,51817443-1b30-4067-b064-4592a756a96f
affaldskurve_puma.5743,5743,MULTIPOINT ((12.563263700854616 55.67295326648779)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,3036efdc-0c4e-4885-ac4e-b626cb3952e7
affaldskurve_puma.5744,5744,MULTIPOINT ((12.549715758761433 55.69488773659907)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Gade med grønt,Jagtvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,b2fc632a-92af-456a-86dc-99b8800a85d8
affaldskurve_puma.5745,5745,MULTIPOINT ((12.541014697848004 55.71954963244679)),IDrift,Bydækkende drift,,,,Bispebjerg,Småarealer,Øvrigt småareal,Banebrinken,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1de9dc91-fd81-47c7-82c1-d60244f3f3cc
affaldskurve_puma.5749,5749,MULTIPOINT ((12.564810363235857 55.71093792524805)),IDrift,Bydækkende drift,,,,Østerbro,Gader og pladser,Grøn plads,Sankt Kjelds Plads,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,a7e16fae-32e3-4dd8-9198-4bf4965a11f4
affaldskurve_puma.5750,5750,MULTIPOINT ((12.556431241892293 55.71820131664125)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Grøn plads,Strødamvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,1fa791e7-6549-4215-91e5-2a5acd912052
affaldskurve_puma.5751,5751,MULTIPOINT ((12.554609175875642 55.68463303468042)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Gade med grønt,Åboulevarden,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,50fac614-be42-4f47-b102-0eaa78207a7e
affaldskurve_puma.5752,5752,MULTIPOINT ((12.590450659956995 55.69893610778391)),IDrift,Bydækkende drift,,,,Østerbro,Småarealer,Rekreativt småareal,Strandboulevarden,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,50fce9df-d5b6-44cb-ba9e-9766f9f4f098
affaldskurve_puma.5754,5754,MULTIPOINT ((12.591512201751717 55.679424882988535)),IDrift,Bydækkende drift,,,,,,,,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,dac2749c-97d8-4ae5-a15b-63435059cf80
affaldskurve_puma.5755,5755,MULTIPOINT ((12.552603234037118 55.67254734516904)),IDrift,Bydækkende drift,,,,Kongens Enghave,Gader og pladser,Øvrig gade,Vesterbrogade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,993882a2-5616-4d2e-944f-8e5486cfcdfa
affaldskurve_puma.5757,5757,MULTIPOINT ((12.544462222236543 55.67135843200399)),IDrift,Bydækkende drift,,,,Kongens Enghave,Gader og pladser,Øvrig gade,Vesterbrogade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,8d6eb242-7ec6-468f-9ef9-65b321beb9fb
affaldskurve_puma.5758,5758,MULTIPOINT ((12.541737663098177 55.69921409681136)),IDrift,Bydækkende drift,,,,Nørrebro,Parker,Urban park,Nørrebroparken,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,false,6695b051-46d7-4b3d-8129-8afbf5caf5fd
affaldskurve_puma.5759,5759,MULTIPOINT ((12.572073695431934 55.683187157815624)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig plads,Nørreport,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,a6984851-a073-4657-a50b-4c4d9aaba571
affaldskurve_puma.5761,5761,MULTIPOINT ((12.594700465418198 55.670310684916046)),IDrift,Bydækkende drift,,,,Christianshavn,Gader og pladser,Gade med grønt,Torvegade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,6df5d1e7-f735-47e6-a329-22846937040b
affaldskurve_puma.5763,5763,MULTIPOINT ((12.58547730003563 55.664105550662114)),IDrift,Bydækkende drift,,,,Amager Vest,Gader og pladser,Gade med grønt,Njalsgade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,deaf670d-407e-4228-9002-4b80eab7b4d5
affaldskurve_puma.5764,5764,MULTIPOINT ((12.565284976670457 55.675035745066)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Vesterbrogade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,4e4a8d01-430e-4f0c-8fec-f2167b41b31e
affaldskurve_puma.5765,5765,MULTIPOINT ((12.555485327255958 55.66593261038855)),IDrift,Bydækkende drift,,,,,,,,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,2fc83fca-c881-44aa-ae49-ecbeb1b17c9b
affaldskurve_puma.5768,5768,MULTIPOINT ((12.507806437219754 55.693462586126444)),IDrift,Bydækkende drift,,,,Vanløse,Gader og pladser,Gade med grønt,Gade i Vanløse,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,73f18da9-ddc2-42c1-a9df-d15af026c78a
affaldskurve_puma.5770,5770,MULTIPOINT ((12.602853723612412 55.66354121038557)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Øvrig plads,Amagerbro Torv,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,f861ddfa-67f7-406d-9e02-2eb0ac542bdc
affaldskurve_puma.5771,5771,MULTIPOINT ((12.554486518574905 55.668461031096754)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,5551165d-4151-4f24-8ead-a3abd520f453
affaldskurve_puma.5772,5772,MULTIPOINT ((12.577757894471317 55.661839564558385)),IDrift,Bydækkende drift,,,,Amager Vest,Gader og pladser,Øvrig gade,Artillerivej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,88a0d30a-028f-4221-ae18-48f37d5ac8d0
affaldskurve_puma.5773,5773,MULTIPOINT ((12.590567306345761 55.678468548841565)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,33deebae-3f77-4f14-8789-1a983cdf3b87
affaldskurve_puma.5775,5775,MULTIPOINT ((12.614606601600565 55.64609339382213)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Gade med grønt,Amagerbrogade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,fecb4430-c3bc-4c03-9076-83edb150eb4e
affaldskurve_puma.5778,5778,MULTIPOINT ((12.550509868024731 55.71956758791748)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Øvrig gade,Gade i Bispebjerg,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,04bd7be6-3b9c-4156-a2bc-8b8227a8f19d
affaldskurve_puma.5779,5779,MULTIPOINT ((12.583046600989725 55.69689595559625)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Gade i Indre By,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,43b0798f-62ca-4e03-b2ee-b319aa795677
affaldskurve_puma.5780,5780,MULTIPOINT ((12.529839684657844 55.72227550447518)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Øvrig gade,Gade i Bispebjerg,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,328e1d98-636b-4e4f-9d9a-9c03b9365554
affaldskurve_puma.5782,5782,MULTIPOINT ((12.547827908264987 55.70123812919526)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Øvrig gade,Kvarteret ved Mimersgade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,true,ed4cb74c-b521-41e4-82ee-07291e8e3821
affaldskurve_puma.5783,5783,MULTIPOINT ((12.538651961840134 55.70079660876818)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Øvrig gade,Nørrebrogade,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,3ddec56f-eaef-45ff-8167-cd7db3a97cfa
affaldskurve_puma.5784,5784,MULTIPOINT ((12.503794306289944 55.64542964026905)),IDrift,Bydækkende drift,,,,Valby,Gader og pladser,Gade med grønt,Gammel Køge Landevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,babec507-5557-4857-aa1d-53f93b222a11
affaldskurve_puma.5785,5785,MULTIPOINT ((12.56396068284407 55.67226600377806)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,cfe07e75-0219-43c2-9616-baff167f3ffb
affaldskurve_puma.5786,5786,MULTIPOINT ((12.499016888265949 55.66011062119354)),IDrift,Bydækkende drift,,,,Valby,Gader og pladser,Gade med grønt,Vigerslev Allé,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,01a958ac-5706-446f-9782-3074117f08af
affaldskurve_puma.5787,5787,MULTIPOINT ((12.499016888265949 55.66011062119354)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Gade med grønt,Gade på Vesterbro,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,01a958ac-5706-446f-9782-3074117f08af
affaldskurve_puma.5788,5788,MULTIPOINT ((12.5563111198022 55.718226322891795)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Grøn plads,Strødamvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,e3350469-a8dd-484d-81c2-971fce6aecec
affaldskurve_puma.5789,5789,MULTIPOINT ((12.578725899772694 55.70872694964104)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Øvrig gade,Kvarteret ved Strandboulevarden,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,true,d81c5e0a-25cb-4230-bd7f-c08031a63343
affaldskurve_puma.5790,5790,MULTIPOINT ((12.584902892304937 55.69752551693199)),IDrift,Bydækkende drift,,,,Østerbro,Gader og pladser,Øvrig gade,Kvarteret ved Nordre Frihavnsgade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,255a1ee6-f9d2-41b8-8f12-000b502c751a
affaldskurve_puma.5791,5791,MULTIPOINT ((12.563595383640788 55.67600379767085)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Grøn plads,Axeltorv,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,8464a79e-28d2-4872-a817-8e06a7179f14
affaldskurve_puma.5792,5792,MULTIPOINT ((12.616105277704477 55.66077898588884)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Øvrig gade,Øresundsvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,16e684a9-933a-46c3-978f-3a2b8d1eef74
affaldskurve_puma.5793,5793,MULTIPOINT ((12.544050790822864 55.66741167554127)),IDrift,Bydækkende drift,,,,Vesterbro,Gader og pladser,Gade med grønt,Enghavevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,bf7e957a-4ba4-4941-8a22-85b4627bd11b
affaldskurve_puma.5795,5795,MULTIPOINT ((12.572203369665084 55.67333025219412)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,H.C. Andersens Blvd. ,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,c56f156f-642d-4f45-8980-ebd604c31644
affaldskurve_puma.5796,5796,MULTIPOINT ((12.5828302134653 55.682154433728044)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gothersgade,,12.2.9 Tårnkurv,1c1e2f1a-5121-41b2-9a00-5fc6b883a040,,true,e43beaa1-919f-44e9-8407-466f3f3b9af8
affaldskurve_puma.5797,5797,MULTIPOINT ((12.525233200710968 55.726746876024265)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Øvrig gade,Frederiksborgvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,3fe0d172-3bbe-47f1-8c4f-852e7324c4cb
affaldskurve_puma.5799,5799,MULTIPOINT ((12.516736366721105 55.66093786448269)),IDrift,Bydækkende drift,,,,Valby,Gader og pladser,Gade med grønt,Gammel Køge Landevej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,7c450aa0-88cb-49ef-bbe3-9165eabb6964
affaldskurve_puma.5800,5800,MULTIPOINT ((12.582563712992894 55.68213519822245)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gothersgade,,12.2.9 Tårnkurv,1c1e2f1a-5121-41b2-9a00-5fc6b883a040,,true,e1891572-1595-4f33-b726-0fb7ecd8f69d
affaldskurve_puma.5801,5801,MULTIPOINT ((12.573893588062864 55.67191610619912)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,ec3810b4-4de8-4417-a3eb-363618579233
affaldskurve_puma.5802,5802,MULTIPOINT ((12.574800193894406 55.64117668458677)),IDrift,Bydækkende drift,,,,Amager Vest,Gader og pladser,Gade med grønt,Vejlands Allé,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,f14639d1-2316-4c81-bfb7-cb68ada88715
affaldskurve_puma.5803,5803,MULTIPOINT ((12.580893423712725 55.68155000281285)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,1800ae03-08aa-4ee1-bd4e-36a892a5fc23
affaldskurve_puma.5804,5804,MULTIPOINT ((12.534465340158068 55.70172473595226)),IDrift,Bydækkende drift,,,,Brønshøj-Husum ,Gader og pladser,Gade med grønt,Frederikssundsvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,3f17b952-cb99-4260-9748-a7f05183e315
affaldskurve_puma.5805,5805,MULTIPOINT ((12.534465340158068 55.70172473595226)),IDrift,Bydækkende drift,,,,Bispebjerg,Gader og pladser,Øvrig gade,Frederikssundsvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,3f17b952-cb99-4260-9748-a7f05183e315
affaldskurve_puma.5806,5806,MULTIPOINT ((12.540900558071241 55.69971995294507)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Øvrig gade,Nørrebrogade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,51580d9f-f1cb-469a-83bc-a81f089d02a0
affaldskurve_puma.5807,5807,MULTIPOINT ((12.609728082147267 55.6623422787394)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Øvrig gade,Kvarteret ved Øresundsvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,c04a3ccb-f63b-4445-9d06-6a0d250cc3bc
affaldskurve_puma.5809,5809,MULTIPOINT ((12.560970029652115 55.677881309350255)),IDrift,Bydækkende drift,,,,Indre By,Småarealer,Rekreativt småareal,Nyropsgade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,04d6db4c-77c0-4c5a-b932-2f18167fe9ed
affaldskurve_puma.5810,5810,MULTIPOINT ((12.480888981217287 55.6585906628974)),IDrift,Bydækkende drift,,,,,,,,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,c01c4b60-ae58-45e2-9980-bfd40791a24a
affaldskurve_puma.5811,5811,MULTIPOINT ((12.572955861170838 55.67353714146094)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Grøn plads,Dantes Plads,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,ff2f1f5d-a015-46d0-987d-c4a370dfc5e1
affaldskurve_puma.5812,5812,MULTIPOINT ((12.634153652391284 55.64813256713115)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Gade med grønt,Engvej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,60599761-027b-4004-9257-90516e6c1998
affaldskurve_puma.5882,5882,MULTIPOINT ((12.562930170294978 55.67766835881416)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Gade i Indre By,,12.2.8 Pizzakurv,8755aaa9-70d1-49d7-b3aa-415dcf01d0d2,,true,950cb685-bd57-4bc0-9088-f449fe177f08
affaldskurve_puma.5814,5814,MULTIPOINT ((12.57273767119801 55.68114478573414)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.7 Lotus,3c2a9cd2-c8f0-4316-bbb8-b20172ddd8d7,,false,29fee1ab-6227-42fc-addc-039d273c03af
affaldskurve_puma.5816,5816,MULTIPOINT ((12.615973383109832 55.662146687910365)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Øvrig gade,Kvarteret ved Øresundsvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,6bc005cb-7bfe-45f5-ad24-e43fb6fd820d
affaldskurve_puma.5817,5817,MULTIPOINT ((12.557845598309061 55.67805453200222)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,8c112929-dbe0-449e-939f-e4e9bae07758
affaldskurve_puma.5818,5818,MULTIPOINT ((12.591953251708967 55.67918344542145)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,cd1a48d5-0319-46b6-82bb-51444cc6c9f9
affaldskurve_puma.5820,5820,MULTIPOINT ((12.58320080352003 55.67992774162428)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,866ff6df-ee1e-4ade-8604-d9b982c81ea2
affaldskurve_puma.5822,5822,MULTIPOINT ((12.593507226096381 55.6423064027788)),IDrift,Bydækkende drift,,,,Amager Vest,Småarealer,Rekreativt småareal,Stenlandsparken,,12.2.4 Netkurv/Oval,60ecbeb0-a1f5-4cbe-a6fd-f124f62b8c87,,false,b90aa136-f179-4980-a21e-bb74f8972b78
affaldskurve_puma.5823,5823,MULTIPOINT ((12.583010949709148 55.70720840069264)),IDrift,Bydækkende drift,,,,Østerbro,Gader og pladser,Gade med grønt,Kvarteret ved Strandboulevarden,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,5285235c-a1fc-4961-9f70-50f231299cf4
affaldskurve_puma.5824,5824,MULTIPOINT ((12.587808310836623 55.67047013050704)),IDrift,Bydækkende drift,,,,Christianshavn,Småarealer,Rekreativt småareal,Ovengade Oven Vandet,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,5ea0c1ea-f0e2-43c6-88cd-f8995d5d353a
affaldskurve_puma.5825,5825,MULTIPOINT ((12.602565253809715 55.66359815365976)),IDrift,Bydækkende drift,,,,Amager Øst,Gader og pladser,Øvrig plads,Amagerbro Torv,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,660244e5-6795-4708-9fca-ba1086e5fdb8
affaldskurve_puma.5827,5827,MULTIPOINT ((12.503334345003363 55.666893819495975)),IDrift,Bydækkende drift,,,,Valby,Gader og pladser,Gade med grønt,Valby Langgade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,3795e399-0797-4e26-b49d-83ff8593390b
affaldskurve_puma.5828,5828,MULTIPOINT ((12.565229979485618 55.67521170830778)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Grøn plads,Axeltorv,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,c380d93f-1d06-47a5-b90d-48afa5fa8177
affaldskurve_puma.5829,5829,MULTIPOINT ((12.51641141576733 55.66390702908731)),IDrift,Bydækkende drift,,,,,,,,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,17e56a0a-104d-405e-b6c0-69d4927693a6
affaldskurve_puma.5830,5830,MULTIPOINT ((12.58838187960933 55.701747227585905)),IDrift,Bydækkende drift,,,,Østerbro,Gader og pladser,Øvrig gade,Strandboulevarden,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,2ea8fc7e-02b8-4615-b26b-0c03fc7c39fd
affaldskurve_puma.5831,5831,MULTIPOINT ((12.572680668439695 55.67854480614657)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gade i Indre By,,Tårnkurv 140L 2020,e011b857-d3ad-449e-b3c7-28ca40580435,,true,191b939f-fcbb-4607-ba70-cc0db3626dbb
affaldskurve_puma.5834,5834,MULTIPOINT ((12.588646456130524 55.70137553583281)),IDrift,Bydækkende drift,,,,Østerbro,Gader og pladser,Øvrig gade,Strandboulevarden,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,804b0d80-ae00-4c14-82b4-c6c6a33d81ce
affaldskurve_puma.5835,5835,MULTIPOINT ((12.579586090136727 55.70281572863468)),IDrift,Bydækkende drift,,,,Østerbro,Småarealer,Rekreativt småareal,Ribesgade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,24fc3f5e-23e5-402d-a82c-a228df6f53be
affaldskurve_puma.5836,5836,MULTIPOINT ((12.571650686256524 55.682940998007766)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig plads,Nørreport,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,89fbc357-5d85-42a5-8a68-ce77e0a019a7
affaldskurve_puma.5837,5837,MULTIPOINT ((12.557727328301032 55.67420604783216)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gl. Kongevej,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,806975d5-b9b7-49bb-8d46-ea250733b6ca
affaldskurve_puma.5838,5838,MULTIPOINT ((12.586429705730641 55.67784486049225)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Gade med grønt,Holmens Kanal,,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,6c2856c0-8654-4eb1-8dfa-171f4d4de3f8
affaldskurve_puma.5840,5840,MULTIPOINT ((12.52161957526615 55.66637742647235)),IDrift,Bydækkende drift,,,,Valby,Gader og pladser,Gade med grønt,Valby Langgade,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,false,adcbb9b9-595c-4332-9460-a8eba43fe4fa
affaldskurve_puma.5841,5841,MULTIPOINT ((12.572350942977568 55.6783095406291)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig plads,Nytorv,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,true,5d7a1251-c9ec-4792-b4f2-fb35a4ee28fa
affaldskurve_puma.5842,5842,MULTIPOINT ((12.53389206633133 55.70186877965154)),IDrift,Bydækkende drift,,,,Bispebjerg,Småarealer,Rekreativt småareal,Kryds mellem Fredikssundsvej og Frederiksborgvej,,12.2.3 Richard Müller T5,a591f7eb-3cae-4aa3-bedf-a907000222ee,,true,b64e96d8-6f89-4364-89d0-9c9329d42146
affaldskurve_puma.5843,5843,MULTIPOINT ((12.568140448238452 55.67650870584564)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Grøn plads,Rådhuspladsen,Metro,12.2.2 Københavnerkurv,5ec05775-cc06-4dd6-8208-0a6148437eeb,,false,ff65f4f9-7d19-4e9f-b8ae-8cb26763bfa7
affaldskurve_puma.5844,5844,MULTIPOINT ((12.581487017258006 55.682407164029954)),IDrift,Bydækkende drift,,,,Indre By,Gader og pladser,Øvrig gade,Gothersgade,,Tårnkurv 140L 2020,e011b857-d3ad-449e-b3c7-28ca40580435,,false,4da34cdf-1036-4be7-876e-12ee090ccde6
affaldskurve_puma.5845,5845,MULTIPOINT ((12.557501523759873 55.691924717046156)),IDrift,Bydækkende drift,,,,Nørrebro,Gader og pladser,Øvrig gade,Guldbergsgade,,Pizzakurv2020,19dbe90b-80af-4bc6-aa1a-6df420557336,,false,978ecd30-095a-43f6-9674-ffe9cf77d035
